coefficient_name,value,constrain
asc_ft_pass,0.0,F
asc_pt_pass,-0.9270869881889782,F
asc_un_no_pass,-999.0,F
asc_nw_pass,-1.583247574357329,F
asc_rt_pass,-0.9243950164490504,F
asc_da_pass,-0.22013113453628486,F
asc_nd_pass,-1.2234323909841132,F
asc_ps_pass,-999.0,T
coef_age_5_to_12_pass,0.0,F
coef_age_13_to_18_pass,0.0,F
coef_age_65_plus_pass,0.0,F
coef_persons_0_4_in_hhld_pass,0.0,F
coef_persons_5_15_in_hhld_pass,0.0,F
coef_hh_income_0_20k_pass,1.3922611757138124,F
coef_hh_income_20_50k_pass,0.6374998393088189,F
coef_hh_income_50_80k_pass,0.20323625612854207,F
coef_hh_income_150k_up_pass,-0.40179971013439414,F
coef_hhld_density_pass,0.0,F
coef_low_hhld_density_pass,0.0,F
coef_emp_density_at_work_pass,0.0,F
#coef_retail_transit_no_workers_pass,0.0,F
#coef_retail_transit_workers_pass,0.0,F
#coef_total_transit_no_workers_pass,0.0,F
#coef_total_transit_workers_pass,0.0,F
coef_retail_transit_acc_pass,0.0,F
coef_total_transit_acc_pass,0.0,F
coef_total_transit_acc_non_zero_auto_pass,0.004607963813621758,F
coef_work_from_home_pass,-1.0659116623266045,F
coef_workplace_in_cbd_pass,0.0,F
coef_parking_cost_at_work_pass,8.738237527994224e-05,F
coef_parking_cost_at_work_0_pass,0.0,F
coef_parking_cost_at_work_0_2_pass,0.0,F
coef_parking_cost_at_work_2_4_pass,0.0,F
coef_parking_cost_at_work_4_6_pass,0.0,F
coef_parking_cost_at_work_6_8_pass,0.0,F
coef_parking_cost_at_work_8_10_pass,0.0,F
coef_parking_cost_at_work_10_up_pass,0.0,F
coef_inc_adj_transit_pass_cost,-0.00987,T
coef_zero_autos_pass,1.104861809312963,F
coef_auto_deficient_pass,0.0,F
coef_noc1_mgt_pass,-0.49352251251858253,F
coef_noc2_finance_pass,0.0,F
coef_noc3_science_pass,0.0,F
coef_noc4_health_pass,-0.5968549077249384,F
coef_noc5_gov_pass,-0.3467473203807215,F
coef_noc6_rec_pass,-0.5013673009124318,F
coef_noc7_sales_pass,-0.23675999801780812,F
coef_noc8_trans_pass,-0.2204112802898284,F
coef_noc9_nr_ag_pass,0.0,F
coef_noc10_manu_util_pass,0.0,F
coef_auto_time_saving_pass,0.0,F
coef_subs_pass,0.0,F
asc_pass,-1.1482894158501409,F
coef_tripmc_cost_coef,0.0,F
coef_auto_minus_transit_time,0.0,F
