coefficient_name,value,constrain
coef_UNAVAILABLE,-999,T
coef_one,1,T
coef_mode_logsum,2.123,F
coef_mode_logsum_2hr,0.796,F
coef_mode_logsum_8hr,-0.317,F
coef_dist_from_orig_firstout,-0.7,F
coef_dist_to_dest_binary_lastout,-0.841,F
coef_dist_to_dest_max3_lastout,-0.194,F
coef_dist_to_dest_binary_lastreturn,-0.86,F
coef_dist_from_orig_lastreturn,-0.366,F
coef_dist_to_orig_lastreturn,-0.269,F
coef_dist_origin_samp,-0.5,F
coef_dist_dest_samp,-0.5,F
