"","1","2","3","4","5","6","7","8","9","20"
"4",18069.9493109349,3818.2912175552,4478.12967166667,4968.62488344812,7153.40056283408,4986.85282081761,4526.72543972657,2016.86307666667,11249.0057090814,562.14016
"5",12930.4000560026,2428.36455117237,7911.87241,5175.36588127114,3328.989055,1768.89372483329,1612.01629872421,525.03958,6735.37982666667,1481.71966333333
"6",14511.2507373775,1517.00629166667,3533.51180333333,2866.0286266462,1065.52236236185,2396.34785893619,1544.38911,1116.64321333333,2686.56373628293,282.532469343804
"7",9437.21743934105,74.25938,514.463893280557,2152.69919166667,676.940541666667,341.106296666667,501.716493333333,552.82665,1673.10127198263,0
"8",4117.1953601341,2245.96832537599,69.707105,867.106366666667,309.41745,422.973150330551,409.191666666667,28.80664,513.120565,13.593425
"9",3959.36052551971,2056.26544772408,302.165966666667,140.674066666667,151.80296288596,1294.58986,23.90942,70.70504,1709.76244666667,1392.02906666667
"10",987.067178333333,195.89805,0,532.553285,198.639428333333,193.474,117.878782749174,289.690916666667,209.652066666667,142.44536
"11",1269.25640636382,0,0,0,65.5699,3.91996,6.53326666666667,21.6953666666667,204.104101666667,3.91996
"12",690.04979,13.44415,0,656.04427,0,0,52.0607,0,256.20653,3.91996
"13",1936.128355,0,0,16.75262,215.073625,0,12.9707,0,37.30305,0
"14",1510.92347833333,0,3.91996,0,0,0,0,0,0,0
"15",180.12816,10.80294,0,69.9497666666667,0,0,0,0,0,0
"16",610.2164,0,0,69.9497666666667,0,0,3.9278,0,0,0
"17",287.40245,0,0,0,0,0,0,0,0,13.15808
"18",358.19533,0,0,0,0,0,0,0,259.45096,0
"19",54.90586,0,0,0,16.75262,0,0,0,0,0
"20",13.01136,0,0,19.7027,0,0,0,320.2288,0,0
"21",265.79387,0,0,0,0,0,0,0,0,0
"22",21.338075,0,0,0,0,0,0,0,0,0
"25",57.487,0,0,0,0,0,0,0,0,0
"28",16.2642,0,0,0,0,0,0,0,0,0
"34",0,0,0,428.241633333333,0,0,0,0,0,0
