"jointTours","hhsize","freq"
"0","2",86.7846289914743
"1","2",12.159368574684
"2","2",1.05600243384166
"0","3",86.3600266275575
"1","3",12.6924811856862
"2","3",0.947492186756364
"0","4",82.5249195210597
"1","4",15.7620344147334
"2","4",1.71304606420686
"0","5",79.8134551335243
"1","5",19.1058759575529
"2","5",1.08066890892286
"0","Total",84.7748730679609
"1","Total",14.0631928529224
"2","Total",1.16193407911668
