"HH_ID","PER_ID","DAYNO","freq_work","freq_schl","freq_inm","freq_m","freq_joint","freq_atwork","freq_escort","freq_nm","total_tours","PERTYPE","finalweight"
171017059,1,1,0,1,1,1,0,0,0,1,2,3,21.6856
171017059,1,4,0,0,0,0,0,0,1,0,1,3,21.6856
171017059,1,7,0,0,0,0,0,0,0,0,0,3,21.6856
171017059,2,1,0,0,1,0,0,0,0,1,1,4,21.6856
171017059,2,4,0,0,1,0,0,0,0,1,1,4,21.6856
171017059,2,7,0,0,1,0,0,0,0,1,1,4,21.6856
171017081,1,1,0,0,1,0,0,0,0,1,1,4,283.961993963077
171017122,1,1,1,0,0,1,0,1,0,0,2,1,4.9418
171017122,1,3,1,0,0,1,0,1,0,0,2,1,4.9418
171017122,1,4,1,0,0,1,0,0,0,0,1,1,4.9418
171017173,1,1,1,0,0,1,0,2,0,0,3,1,3.95424
171017173,1,2,1,0,0,1,0,1,0,0,2,1,3.95424
171017173,1,3,1,0,0,1,0,1,0,0,2,1,3.95424
171017173,1,4,1,0,0,1,0,2,0,0,3,1,3.95424
171017173,1,7,1,0,0,1,0,1,0,0,2,1,3.95424
171017228,1,2,1,0,0,1,0,0,0,0,1,1,6.54633333333333
171017228,1,3,1,0,0,1,1,0,0,1,2,1,6.54633333333333
171017228,1,4,1,0,0,1,0,0,0,0,1,1,6.54633333333333
171017228,2,2,1,0,1,1,0,1,0,1,3,2,6.54633333333333
171017228,2,3,1,0,1,1,1,0,0,2,3,2,6.54633333333333
171017228,2,4,1,0,0,1,0,0,0,0,1,2,6.54633333333333
171017257,1,1,0,0,2,0,0,0,0,2,2,5,19.5998
171017257,2,1,0,0,2,0,0,0,0,2,2,5,19.5998
171017264,1,1,0,0,2,0,0,0,0,2,2,5,3.91996
171017264,1,2,0,0,0,0,0,0,0,0,0,5,3.91996
171017264,1,3,0,0,2,0,0,0,0,2,2,5,3.91996
171017264,1,4,0,0,1,0,0,0,0,1,1,5,3.91996
171017285,1,2,0,0,1,0,0,0,0,1,1,1,8.697275
171017285,1,3,2,0,0,2,0,0,0,0,2,1,8.697275
171017285,1,4,0,0,1,0,0,0,0,1,1,1,8.697275
171017285,1,7,0,0,1,0,0,0,0,1,1,1,8.697275
171017285,2,2,1,0,0,1,0,0,0,0,1,1,8.697275
171017285,2,3,2,0,0,2,0,0,0,0,2,1,8.697275
171017285,2,4,0,0,1,0,0,0,0,1,1,1,8.697275
171017285,2,7,0,0,1,0,0,0,0,1,1,1,8.697275
171017305,1,1,0,0,1,0,1,0,0,2,2,1,3.95028
171017305,1,2,1,0,0,1,0,0,0,0,1,1,3.95028
171017305,1,3,1,0,0,1,0,0,0,0,1,1,3.95028
171017305,1,4,1,0,0,1,1,3,0,1,5,1,3.95028
171017305,1,7,1,0,0,1,0,0,0,0,1,1,3.95028
171017305,2,1,1,0,0,1,1,0,0,1,2,1,3.95028
171017305,2,2,1,0,0,1,0,0,0,0,1,1,3.95028
171017305,2,3,1,0,0,1,0,0,0,0,1,1,3.95028
171017305,2,4,1,0,0,1,1,0,0,1,2,1,3.95028
171017305,2,7,1,0,0,1,0,0,0,0,1,1,3.95028
171017316,1,1,2,0,1,2,0,1,0,1,4,1,6.92144
171017316,1,2,1,0,1,1,0,4,0,1,6,1,6.92144
171017316,1,3,1,0,1,1,0,0,0,1,2,1,6.92144
171017316,1,4,0,0,3,0,0,0,0,3,3,1,6.92144
171017316,1,7,0,0,3,0,0,0,0,3,3,1,6.92144
171017369,1,1,0,0,2,0,0,0,0,2,2,2,13.05294
171017369,1,2,1,0,0,1,0,1,0,0,2,2,13.05294
171017369,1,3,1,0,0,1,0,1,0,0,2,2,13.05294
171017369,1,4,1,0,0,1,0,0,0,0,1,2,13.05294
171017369,1,7,1,0,0,1,0,0,0,0,1,2,13.05294
171017369,3,1,0,1,0,1,0,0,0,0,1,7,13.05294
171017497,1,7,1,0,0,1,0,0,0,0,1,1,1284.4599
171017497,2,7,1,0,0,1,0,2,0,0,3,1,1284.4599
171017497,3,7,0,0,0,0,0,0,1,0,1,4,1284.4599
171017497,4,7,0,1,0,1,0,0,0,0,1,7,1284.4599
171017515,1,1,0,0,1,0,0,0,0,1,1,4,65.3741594774875
171017540,1,1,0,0,1,0,0,0,0,1,1,4,21.480446970492
171017563,1,2,0,0,1,0,0,0,0,1,1,5,6.53326666666667
171017563,1,4,0,0,1,0,0,0,0,1,1,5,6.53326666666667
171017563,1,7,0,0,1,0,0,0,0,1,1,5,6.53326666666667
171017563,2,2,0,0,1,0,0,0,0,1,1,2,6.53326666666667
171017563,2,4,0,0,2,0,0,0,0,2,2,2,6.53326666666667
171017563,2,7,2,0,0,2,0,0,0,0,2,2,6.53326666666667
171017583,1,2,1,0,0,1,0,0,0,0,1,1,74.05745
171017583,1,3,1,0,1,1,0,0,0,1,2,1,74.05745
171017583,2,2,1,0,0,1,0,0,0,0,1,1,74.05745
171017583,2,3,1,0,0,1,0,0,0,0,1,1,74.05745
171017583,3,2,0,1,0,1,0,0,0,0,1,7,74.05745
171017583,3,3,0,1,0,1,0,0,0,0,1,7,74.05745
171017583,4,2,0,1,0,1,0,0,0,0,1,7,74.05745
171017583,4,3,0,1,0,1,0,0,0,0,1,7,74.05745
171017628,2,1,1,0,0,1,0,0,0,0,1,1,1608.66480820142
171017628,3,1,1,0,0,1,0,0,0,0,1,3,2052.35515842647
171017631,1,2,1,0,0,1,0,1,0,0,2,1,363.20045
171017631,1,4,1,0,1,1,0,1,0,1,3,1,363.20045
171017631,2,2,1,0,0,1,0,0,0,0,1,1,363.20045
171017631,2,4,1,0,1,1,0,0,0,1,2,1,363.20045
171017636,1,1,0,0,1,0,0,0,0,1,1,5,313.456
171017636,2,1,0,1,0,1,0,0,0,0,1,3,429.27953427249
171017648,1,1,0,0,1,0,0,0,0,1,1,1,1290.8545
171017648,2,1,0,0,1,0,0,0,0,1,1,1,2415.41924706006
171017649,1,1,1,0,0,1,0,0,0,0,1,1,21.6953666666667
171017649,1,2,1,0,0,1,0,0,0,0,1,1,21.6953666666667
171017649,1,7,1,0,0,1,0,0,0,0,1,1,21.6953666666667
171017754,1,1,0,0,0,0,1,0,0,1,1,4,70.7704088032986
171017754,2,1,0,0,0,0,1,0,0,1,1,4,79.9887149328514
171017758,1,7,0,0,1,0,0,0,1,1,2,1,65.2647
171017758,3,7,0,1,0,1,0,0,0,0,1,8,65.2647
171017785,1,1,0,0,1,0,0,0,0,1,1,5,38.390075
171017785,1,3,0,0,1,0,0,0,0,1,1,5,38.390075
171017796,1,1,0,0,1,0,0,0,0,1,1,4,1159.36026661811
171017842,1,1,0,0,1,0,1,0,0,2,2,3,16.2642
171017842,1,3,0,1,2,1,0,0,0,2,3,3,16.2642
171017842,1,4,0,0,1,0,0,0,2,1,3,3,16.2642
171017842,1,7,0,0,1,0,0,0,0,1,1,3,16.2642
171017842,2,1,1,0,0,1,0,0,0,0,1,1,16.2642
171017842,2,3,1,0,0,1,0,0,0,0,1,1,16.2642
171017842,2,4,1,0,1,1,0,0,0,1,2,1,16.2642
171017842,2,7,1,0,0,1,0,0,0,0,1,1,16.2642
171017842,3,1,0,1,0,1,1,0,0,1,2,6,16.2642
171017842,3,3,0,2,0,2,0,0,0,0,2,6,16.2642
171017842,3,4,0,1,1,1,0,0,0,1,2,6,16.2642
171017842,3,7,0,0,2,0,0,0,0,2,2,6,16.2642
171017896,1,1,0,0,0,0,0,0,0,0,0,5,28.2272
171017958,2,1,0,0,2,0,0,0,0,2,2,3,96.0926913317842
171017958,3,1,0,1,0,1,0,0,0,0,1,7,66.0236
171017986,1,1,1,0,0,1,0,0,0,0,1,1,13.04208
171017986,1,2,1,0,0,1,0,0,0,0,1,1,13.04208
171017986,1,3,2,0,0,2,0,0,0,0,2,1,13.04208
171017986,1,4,1,0,1,1,0,0,0,1,2,1,13.04208
171017986,1,7,2,0,0,2,0,0,0,0,2,1,13.04208
171017986,2,1,1,0,0,1,0,0,0,0,1,1,13.04208
171017986,2,2,1,0,0,1,0,0,0,0,1,1,13.04208
171017986,2,3,1,0,0,1,0,0,0,0,1,1,13.04208
171017986,2,4,2,0,0,2,0,0,0,0,2,1,13.04208
171017986,2,7,1,0,0,1,0,0,0,0,1,1,13.04208
171018134,1,1,1,0,0,1,0,0,0,0,1,1,13.0666
171018134,1,2,1,0,0,1,0,0,0,0,1,1,13.0666
171018134,1,3,1,0,0,1,0,0,0,0,1,1,13.0666
171018134,1,4,1,0,2,1,0,0,0,2,3,1,13.0666
171018134,1,7,1,0,0,1,0,1,0,0,2,1,13.0666
171018148,1,1,1,0,0,1,0,0,0,0,1,1,14.6804333333333
171018148,1,2,1,0,0,1,0,0,0,0,1,1,14.6804333333333
171018148,1,4,1,0,0,1,0,0,0,0,1,1,14.6804333333333
171018148,2,1,0,0,0,0,2,0,0,2,2,2,14.6804333333333
171018148,2,2,1,0,0,1,0,0,0,0,1,2,14.6804333333333
171018148,2,4,1,0,0,1,0,0,0,0,1,2,14.6804333333333
171018148,3,1,0,0,0,0,2,0,0,2,2,8,14.6804333333333
171018148,3,2,0,0,1,0,0,0,0,1,1,8,14.6804333333333
171018148,3,4,0,0,0,0,0,0,0,0,0,8,14.6804333333333
171018244,1,1,1,0,0,1,1,0,0,1,2,1,32.5443
171018244,1,2,1,0,0,1,0,0,0,0,1,1,32.5443
171018244,2,1,0,0,1,0,1,0,0,2,2,1,32.5443
171018244,2,2,1,0,0,1,0,0,0,0,1,1,32.5443
171018244,3,1,0,1,0,1,0,0,0,0,1,3,32.5443
171018244,3,2,0,1,0,1,0,0,0,0,1,3,32.5443
171018244,4,1,0,1,0,1,1,0,0,1,2,6,32.5443
171018244,4,2,0,1,0,1,0,0,0,0,1,6,32.5443
171018286,1,1,2,0,0,2,0,0,0,0,2,1,24.4408680987695
171018342,1,1,1,0,0,1,0,0,0,0,1,1,6.58906666666667
171018375,1,1,0,0,1,0,0,0,0,1,1,5,66.5221
171018426,1,1,1,0,1,1,0,1,0,1,3,1,35.6473292028318
171018494,1,1,0,0,0,0,1,0,0,1,1,5,65.0568
171018494,2,1,0,0,0,0,1,0,0,1,1,4,70.5543805235987
171018545,1,1,1,0,0,1,0,0,0,0,1,1,252.16364
171018545,1,2,1,1,0,2,0,0,0,0,2,1,252.16364
171018545,1,3,1,0,0,1,0,0,0,0,1,1,252.16364
171018545,1,4,1,0,0,1,0,0,0,0,1,1,252.16364
171018545,1,7,1,0,0,1,0,0,0,0,1,1,252.16364
171018545,2,2,0,0,1,0,0,0,0,1,1,4,252.16364
171018545,2,3,0,0,1,0,0,0,0,1,1,4,252.16364
171018545,2,4,0,0,1,0,0,0,0,1,1,4,252.16364
171018545,2,7,0,0,0,0,0,0,0,0,0,4,252.16364
171018646,1,1,0,0,1,0,0,0,0,1,1,5,30.4329027632112
171018667,1,1,1,0,0,1,0,1,0,0,2,1,208.60845
171018667,1,7,1,0,0,1,1,2,0,1,4,1,208.60845
171018667,2,1,1,0,1,1,0,0,0,1,2,1,208.60845
171018667,2,7,1,0,0,1,1,0,0,1,2,1,208.60845
171018667,3,1,0,0,1,0,0,0,0,1,1,1,208.60845
171018667,3,7,1,0,1,1,0,0,0,1,2,1,208.60845
171018667,4,1,1,1,0,2,0,0,0,0,2,3,208.60845
171018667,4,7,1,1,0,2,0,1,0,0,3,3,208.60845
171018765,1,1,1,0,0,1,0,0,0,0,1,1,256.02484
171018765,1,2,1,0,0,1,0,0,0,0,1,1,256.02484
171018765,1,3,1,0,0,1,0,0,0,0,1,1,256.02484
171018765,1,4,1,0,0,1,0,0,0,0,1,1,256.02484
171018765,1,7,1,0,0,1,0,0,0,0,1,1,256.02484
171018849,1,1,0,0,0,0,0,0,1,0,1,1,166.158589578503
171018849,2,1,0,0,1,0,0,0,1,1,2,2,223.750348762817
171018849,3,1,0,1,0,1,0,0,0,0,1,6,269.515526470193
171018864,1,1,1,0,0,1,0,1,0,0,2,1,6.58906666666667
171018864,1,3,1,0,0,1,0,0,0,0,1,1,6.58906666666667
171018864,1,7,1,0,0,1,0,0,0,0,1,1,6.58906666666667
171018881,1,1,0,0,1,0,0,0,0,1,1,5,16.271525
171018881,1,3,0,0,1,0,0,0,0,1,1,5,16.271525
171018881,1,4,0,0,1,0,1,0,0,2,2,5,16.271525
171018881,1,7,0,0,0,0,2,0,0,2,2,5,16.271525
171018881,2,1,0,0,1,0,0,0,0,1,1,5,16.271525
171018881,2,3,0,0,1,0,0,0,0,1,1,5,16.271525
171018881,2,4,0,0,1,0,1,0,0,2,2,5,16.271525
171018881,2,7,0,0,0,0,2,0,0,2,2,5,16.271525
171019102,1,1,2,0,0,2,1,0,0,1,3,1,205.727325
171019102,1,2,2,0,0,2,1,0,0,1,3,1,205.727325
171019102,1,3,3,0,0,3,0,0,0,0,3,1,205.727325
171019102,1,7,2,0,0,2,1,0,0,1,3,1,205.727325
171019102,2,1,0,0,0,0,1,0,0,1,1,3,205.727325
171019102,2,2,0,0,2,0,1,0,0,3,3,3,205.727325
171019102,2,3,0,1,0,1,0,0,0,0,1,3,205.727325
171019102,2,7,0,0,0,0,0,0,0,0,0,3,205.727325
171019367,1,1,0,1,0,1,0,0,0,0,1,3,19.1216
171019367,1,2,0,1,0,1,0,0,0,0,1,3,19.1216
171019367,1,4,0,2,0,2,0,0,0,0,2,3,19.1216
171019367,1,7,0,1,2,1,0,0,0,2,3,3,19.1216
171019367,2,1,1,0,0,1,0,0,0,0,1,1,19.1216
171019367,2,2,1,0,0,1,0,0,0,0,1,1,19.1216
171019367,2,4,1,0,0,1,0,0,0,0,1,1,19.1216
171019367,2,7,1,0,0,1,0,0,0,0,1,1,19.1216
171019378,1,7,0,0,1,0,0,0,0,1,1,4,19.7544
171019429,1,1,0,0,0,0,1,0,0,1,1,4,70.6773527940349
171019429,2,1,0,0,0,0,1,0,0,1,1,4,71.3143504730528
171019455,1,2,0,0,0,0,0,0,0,0,0,1,95.8125333333333
171019455,1,3,0,0,0,0,0,0,0,0,0,1,95.8125333333333
171019455,1,4,0,0,0,0,0,0,0,0,0,1,95.8125333333333
171019499,1,1,1,0,0,1,0,0,0,0,1,1,11.4756
171019499,1,3,1,0,0,1,0,1,0,0,2,1,11.4756
171019499,1,4,0,0,1,0,0,0,0,1,1,1,11.4756
171019499,1,7,1,0,0,1,0,2,0,0,3,1,11.4756
171019499,2,1,1,0,0,1,0,0,0,0,1,1,11.4756
171019499,2,3,1,0,0,1,0,0,0,0,1,1,11.4756
171019499,2,4,0,0,1,0,0,0,0,1,1,1,11.4756
171019499,2,7,1,0,0,1,0,0,0,0,1,1,11.4756
171019517,1,1,1,0,0,1,0,0,3,0,4,1,10.322425
171019517,1,2,1,0,0,1,0,0,1,0,2,1,10.322425
171019517,1,3,1,0,0,1,0,0,1,0,2,1,10.322425
171019517,1,4,1,0,0,1,0,0,0,0,1,1,10.322425
171019517,2,1,1,0,0,1,0,0,0,0,1,1,10.322425
171019517,2,2,1,0,0,1,0,0,1,0,2,1,10.322425
171019517,2,3,1,0,0,1,0,1,0,0,2,1,10.322425
171019517,2,4,1,0,0,1,0,0,0,0,1,1,10.322425
171019517,3,1,0,1,0,1,0,0,1,0,2,7,10.322425
171019517,3,2,0,0,0,0,0,0,0,0,0,7,10.322425
171019517,3,3,0,0,0,0,0,0,0,0,0,7,10.322425
171019517,4,1,0,1,0,1,0,0,0,0,1,7,10.322425
171019517,4,2,0,0,0,0,0,0,1,0,1,7,10.322425
171019517,4,3,0,0,0,0,0,0,0,0,0,7,10.322425
171019535,1,3,0,0,1,0,0,0,0,1,1,4,65.0568
171019539,1,1,1,0,0,1,0,0,0,0,1,1,3.9559
171019539,1,2,1,0,0,1,0,0,0,0,1,1,3.9559
171019539,1,3,1,0,0,1,0,1,0,0,2,1,3.9559
171019539,1,4,1,0,1,1,0,0,0,1,2,1,3.9559
171019539,1,7,1,0,0,1,0,0,0,0,1,1,3.9559
171019545,1,1,1,0,0,1,0,0,0,0,1,2,53.8607
171019545,2,1,0,0,1,0,0,0,0,1,1,5,53.8607
171019553,1,1,0,0,1,0,0,0,0,1,1,4,4.89995
171019553,1,2,0,0,1,0,0,0,1,1,2,4,4.89995
171019553,1,3,0,0,3,0,0,0,1,3,4,4,4.89995
171019553,1,4,0,0,1,0,0,0,0,1,1,4,4.89995
171019577,1,1,0,0,1,0,0,0,0,1,1,3,1288.41260055769
171019577,2,1,0,0,0,0,0,0,1,0,1,2,1258.10971926831
171019577,3,1,0,0,0,0,0,0,0,0,0,3,1974.6496987259
171019577,4,1,0,0,1,0,0,0,0,1,1,6,1830.68439385469
171019592,1,2,1,0,0,1,0,0,0,0,1,1,21.8707666666667
171019592,1,4,1,0,0,1,0,0,0,0,1,1,21.8707666666667
171019592,1,7,2,0,0,2,0,0,0,0,2,1,21.8707666666667
171019604,1,1,1,0,0,1,0,0,0,0,1,1,65.2647
171019604,2,1,1,0,0,1,1,2,0,1,4,1,65.2647
171019604,3,1,0,1,0,1,1,0,0,1,2,8,65.2647
171019665,1,1,1,0,0,1,0,1,0,0,2,1,19.61658
171019665,1,2,1,0,0,1,0,0,0,0,1,1,19.61658
171019665,1,3,1,0,0,1,0,0,0,0,1,1,19.61658
171019665,1,4,1,0,0,1,0,0,0,0,1,1,19.61658
171019665,1,7,1,0,0,1,0,0,0,0,1,1,19.61658
171019665,2,1,0,0,1,0,0,0,0,1,1,1,19.61658
171019665,2,2,0,0,0,0,0,0,0,0,0,1,19.61658
171019665,2,3,1,0,1,1,0,0,0,1,2,1,19.61658
171019665,2,4,0,0,2,0,0,0,0,2,2,1,19.61658
171019665,2,7,0,0,1,0,0,0,0,1,1,1,19.61658
171019849,2,1,1,0,0,1,0,0,0,0,1,1,182.635871038136
171019849,3,1,0,0,1,0,0,0,0,1,1,4,218.12866321634
171019908,1,1,1,0,0,1,0,0,0,0,1,1,8.725675
171019908,1,2,1,0,0,1,0,0,0,0,1,1,8.725675
171019908,1,4,1,0,1,1,0,0,0,1,2,1,8.725675
171019908,1,7,1,0,0,1,0,0,0,0,1,1,8.725675
171019968,1,1,1,0,0,1,0,0,0,0,1,1,77.6728784189869
171019968,2,1,1,0,0,1,0,0,1,0,2,1,77.6347602539078
171019968,3,1,0,1,0,1,0,0,0,0,1,7,65.0568
171019968,4,1,0,1,0,1,0,0,0,0,1,8,65.0568
171019973,1,4,0,0,1,0,0,0,0,1,1,5,7.78262
171019973,1,7,0,0,2,0,0,0,0,2,2,5,7.78262
171020045,1,1,0,0,2,0,0,0,0,2,2,2,17.0642
171020045,1,2,0,0,2,0,0,0,0,2,2,2,17.0642
171020045,1,3,1,0,0,1,0,0,0,0,1,2,17.0642
171020045,1,4,0,0,1,0,0,0,0,1,1,2,17.0642
171020045,1,7,0,0,2,0,0,0,0,2,2,2,17.0642
171020077,1,1,1,0,0,1,0,0,0,0,1,1,21.7800333333333
171020077,1,3,1,0,0,1,0,0,0,0,1,1,21.7800333333333
171020077,1,7,1,0,0,1,0,0,0,0,1,1,21.7800333333333
171020077,2,1,1,0,0,1,0,0,0,0,1,1,21.7800333333333
171020077,2,3,1,0,0,1,0,0,0,0,1,1,21.7800333333333
171020077,2,7,1,0,0,1,0,0,0,0,1,1,21.7800333333333
171020250,1,4,0,0,0,0,0,0,0,0,0,5,16.315875
171020250,1,7,0,0,1,0,0,0,0,1,1,5,16.315875
171020259,1,1,0,0,1,0,0,0,0,1,1,1,3.94054
171020259,1,2,0,0,1,0,0,0,0,1,1,1,3.94054
171020259,1,3,1,0,1,1,0,0,0,1,2,1,3.94054
171020259,1,4,0,0,2,0,0,0,0,2,2,1,3.94054
171020335,1,1,0,0,1,0,0,0,0,1,1,2,68.39788
171020335,1,2,0,0,2,0,0,0,0,2,2,2,68.39788
171020335,1,3,1,0,1,1,0,0,0,1,2,2,68.39788
171020335,1,4,0,0,1,0,0,0,0,1,1,2,68.39788
171020335,1,7,1,0,0,1,0,0,0,0,1,2,68.39788
171020343,1,1,0,0,0,0,0,0,0,0,0,1,39.6777
171020403,1,1,0,0,1,0,0,0,0,1,1,5,65.5699
171020463,1,1,0,0,1,0,0,0,0,1,1,1,6.58906666666667
171020463,1,2,1,0,2,1,0,0,0,2,3,1,6.58906666666667
171020463,1,7,1,0,0,1,0,0,0,0,1,1,6.58906666666667
171020480,1,1,1,0,0,1,0,0,0,0,1,2,16.2642
171020480,1,2,1,0,1,1,0,0,0,1,2,2,16.2642
171020480,1,3,1,0,0,1,0,0,0,0,1,2,16.2642
171020480,1,4,0,0,0,0,1,0,0,1,1,2,16.2642
171020480,2,1,0,0,1,0,0,0,0,1,1,3,16.2642
171020480,2,2,0,0,1,0,0,0,0,1,1,3,16.2642
171020480,2,3,0,0,1,0,1,0,0,2,2,3,16.2642
171020480,2,4,0,0,1,0,1,0,0,2,2,3,16.2642
171020510,1,1,1,0,1,1,0,0,0,1,2,1,3.9265
171020510,1,2,1,0,0,1,0,0,0,0,1,1,3.9265
171020510,1,3,1,0,0,1,0,0,0,0,1,1,3.9265
171020510,1,4,1,0,1,1,0,0,0,1,2,1,3.9265
171020510,1,7,1,0,0,1,0,0,0,0,1,1,3.9265
171020544,1,2,0,0,2,0,0,0,0,2,2,4,16.27732
171020544,1,7,0,0,1,0,0,0,0,1,1,4,16.27732
171020544,2,1,1,0,0,1,0,0,0,0,1,1,16.27732
171020544,2,2,0,0,1,0,0,0,0,1,1,1,16.27732
171020544,2,3,0,0,2,0,0,0,0,2,2,1,16.27732
171020544,2,4,1,0,1,1,0,0,0,1,2,1,16.27732
171020544,2,7,1,0,0,1,0,0,0,0,1,1,16.27732
171020561,1,1,0,0,1,0,0,0,0,1,1,5,27.285
171020664,1,1,0,0,1,0,0,0,0,1,1,5,86.1602
171020756,1,1,0,0,4,0,0,0,0,4,4,1,3.94052
171020756,1,2,0,0,3,0,0,0,0,3,3,1,3.94052
171020756,1,3,0,0,4,0,0,0,0,4,4,1,3.94052
171020756,1,4,0,0,2,0,0,0,0,2,2,1,3.94052
171020756,1,7,1,0,1,1,0,0,0,1,2,1,3.94052
171020801,1,1,0,0,1,0,0,0,0,1,1,1,70.152817184466
171020811,1,1,1,0,0,1,0,0,0,0,1,1,65.0861
171020811,2,1,0,0,0,0,0,0,0,0,0,5,88.2612774181234
171020847,1,1,1,0,0,1,0,0,0,0,1,1,13.01136
171020847,1,2,1,0,0,1,0,0,0,0,1,1,13.01136
171020847,1,3,1,0,0,1,0,0,0,0,1,1,13.01136
171020847,1,4,1,0,0,1,0,0,1,0,2,1,13.01136
171020847,1,7,1,0,0,1,0,1,0,0,2,1,13.01136
171020949,1,1,0,0,0,0,0,0,1,0,1,4,318.107575
171020949,1,2,0,0,1,0,0,0,2,1,3,4,318.107575
171020949,1,3,0,0,1,0,0,0,1,1,2,4,318.107575
171020949,1,7,0,0,0,0,0,0,2,0,2,4,318.107575
171020949,2,1,1,0,0,1,0,0,2,0,3,1,318.107575
171020949,2,2,1,0,0,1,0,0,0,0,1,1,318.107575
171020949,2,3,1,0,0,1,0,1,0,0,2,1,318.107575
171020949,3,1,1,0,1,1,0,1,0,1,3,3,318.107575
171020949,3,2,1,0,1,1,0,0,0,1,2,3,318.107575
171020949,3,3,1,0,0,1,0,0,0,0,1,3,318.107575
171020949,3,7,1,0,2,1,0,2,0,2,5,3,318.107575
171020949,4,1,0,1,0,1,0,0,0,0,1,1,318.107575
171020949,4,2,1,0,1,1,0,1,0,1,3,1,318.107575
171020949,4,3,1,0,0,1,0,0,0,0,1,1,318.107575
171020949,4,7,0,0,1,0,0,0,0,1,1,1,318.107575
171020958,1,1,1,1,0,2,0,1,0,0,3,1,3.9559
171020958,1,2,1,0,0,1,0,1,0,0,2,1,3.9559
171020958,1,3,1,0,1,1,0,2,0,1,4,1,3.9559
171020958,1,4,1,0,0,1,0,1,0,0,2,1,3.9559
171020958,1,7,1,1,0,2,0,0,0,0,2,1,3.9559
171020969,1,1,1,0,1,1,0,0,0,1,2,1,32.5547
171020969,1,2,1,0,1,1,0,0,1,1,3,1,32.5547
171020969,2,1,1,0,1,1,0,0,1,1,3,2,32.5547
171020969,2,2,1,0,0,1,0,0,2,0,3,2,32.5547
171020969,3,1,0,1,1,1,0,0,0,1,2,6,32.5547
171020969,3,2,0,1,0,1,0,0,0,0,1,6,32.5547
171020969,4,1,0,0,0,0,0,0,1,0,1,7,32.5547
171020969,4,2,0,0,0,0,0,0,1,0,1,7,32.5547
171021042,1,1,1,0,0,1,0,0,0,0,1,1,476.686726644587
171021071,1,1,1,0,0,1,0,1,0,0,2,2,23.7451910286382
171021071,3,1,0,0,2,0,0,0,0,2,2,3,28.2117074370303
171021080,1,1,0,0,0,0,0,0,0,0,0,2,3.94054
171021080,1,2,0,0,0,0,0,0,0,0,0,2,3.94054
171021080,1,3,0,0,1,0,0,0,0,1,1,2,3.94054
171021115,1,1,1,0,0,1,0,0,0,0,1,1,6.9578
171021115,1,2,1,0,0,1,0,0,0,0,1,1,6.9578
171021115,1,3,0,0,2,0,1,0,0,3,3,1,6.9578
171021115,1,4,1,1,0,2,0,1,0,0,3,1,6.9578
171021115,1,7,1,0,0,1,0,0,0,0,1,1,6.9578
171021115,2,1,1,0,0,1,0,0,0,0,1,1,6.9578
171021115,2,2,1,0,0,1,0,0,0,0,1,1,6.9578
171021115,2,3,1,0,1,1,1,0,0,2,3,1,6.9578
171021115,2,4,1,0,0,1,0,0,0,0,1,1,6.9578
171021115,2,7,1,0,2,1,0,0,0,2,3,1,6.9578
171021153,1,1,0,0,1,0,0,0,0,1,1,4,253.8552
171021153,1,2,0,0,1,0,0,0,0,1,1,4,253.8552
171021153,1,3,0,0,1,0,0,0,0,1,1,4,253.8552
171021153,1,4,0,0,1,0,0,0,0,1,1,4,253.8552
171021153,1,7,0,0,1,0,2,0,0,3,3,4,253.8552
171021153,2,1,1,0,0,1,0,0,0,0,1,2,253.8552
171021153,2,2,1,0,0,1,0,1,0,0,2,2,253.8552
171021153,2,3,1,0,0,1,0,0,0,0,1,2,253.8552
171021153,2,4,1,0,1,1,0,2,0,1,4,2,253.8552
171021153,2,7,1,0,0,1,2,4,0,2,7,2,253.8552
171021154,1,1,0,0,1,0,0,0,0,1,1,5,34.6072
171021154,2,1,0,0,1,0,0,0,0,1,1,4,51.7570278957513
171021173,1,1,1,0,1,1,0,0,0,1,2,1,23.9076672918079
171021198,1,1,0,0,1,0,0,0,0,1,1,1,13.03172
171021198,1,2,1,0,1,1,0,0,0,1,2,1,13.03172
171021198,1,3,1,0,0,1,1,0,0,1,2,1,13.03172
171021198,1,4,0,0,0,0,1,0,0,1,1,1,13.03172
171021198,1,7,1,0,0,1,1,0,0,1,2,1,13.03172
171021198,2,3,0,0,0,0,1,0,0,1,1,7,13.03172
171021198,2,4,0,0,0,0,1,0,0,1,1,7,13.03172
171021198,2,7,0,0,0,0,1,0,0,1,1,7,13.03172
171021236,1,1,1,0,0,1,0,0,0,0,1,2,3.91996
171021236,1,2,1,0,0,1,0,0,0,0,1,2,3.91996
171021236,1,4,1,0,0,1,0,0,0,0,1,2,3.91996
171021236,1,7,1,0,0,1,0,0,0,0,1,2,3.91996
171021279,1,1,1,0,0,1,0,0,0,0,1,1,258.21835
171021279,1,2,1,0,1,1,0,0,0,1,2,1,258.21835
171021279,1,3,1,0,0,1,0,0,0,0,1,1,258.21835
171021279,1,7,1,0,0,1,0,0,0,0,1,1,258.21835
171021279,2,2,0,1,2,1,0,0,0,2,3,3,258.21835
171021279,2,3,0,0,1,0,0,0,0,1,1,3,258.21835
171021279,2,7,0,0,1,0,0,0,0,1,1,3,258.21835
171021292,1,1,1,0,0,1,0,0,0,0,1,1,193.085775
171021292,1,2,1,0,0,1,0,0,0,0,1,1,193.085775
