"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"1",556200.733723399,99884.4583021336,200898.376897553,277923.739515818,243232.240844287,330485.364322126,36673.1848771962,53750.4276641427,178463.49595783
"2",263681.719518,33943.6653761711,93057.8807729325,75842.3972007448,143688.693101803,141344.970106933,19192.4371623248,15884.4486369257,30975.6953344118
"3",130960.597601259,23463.4290116181,43260.2833010286,28469.8683278878,77355.7318259959,76685.8279006176,5448.02126870684,5694.755434462,6212.3949687311
"4",68704.6437650956,15337.1940972449,23774.0081595932,17093.2316856226,40912.1200599207,31182.5024309483,3545.35151542281,1617.4759237158,2031.59435272709
"5",41460.7253320291,7664.30569392528,9806.23045833333,11333.1153884481,22870.2959394636,24455.4596508767,738.810979668398,701.081681903354,814.30916
"6",19283.1668895023,3552.56009936104,7957.01813,5412.33914127114,10226.8457455693,9164.98851872421,339.649897858779,2050.99495333333,1481.71966333333
"7",41684.7047455564,6544.01301976673,4428.69525328056,7819.70229331287,7345.01332118122,12939.4356890201,92.297375,96.1868227491738,1851.59832101047
