"TOURPURP","TRIP_ID","tempid","freq1.x","freq2.x","freq3.x","freq4.x","freq5.x","freq6.x","freq7.x","freq8.x","freq9.x","freq10.x","freq11.x","freq12.x","freq13.x","freq14.x","freq15.x","freq16.x","freq17.x","freq18.x","freq19.x","freq20.x","freq21.x","freq22.x","freq23.x","freq24.x","freq25.x","freq26.x","freq27.x","freq28.x","freq29.x","freq30.x","freq31.x","freq32.x","freq33.x","freq34.x","freq35.x","freq36.x","freq37.x","freq38.x","freq39.x","freq40.x","IS_INBOUND.x","NEXT_DEST_ARR_BIN","freq1.y","freq2.y","freq3.y","freq4.y","freq5.y","freq6.y","freq7.y","freq8.y","freq9.y","freq10.y","freq11.y","freq12.y","freq13.y","freq14.y","freq15.y","freq16.y","freq17.y","freq18.y","freq19.y","freq20.y","freq21.y","freq22.y","freq23.y","freq24.y","freq25.y","freq26.y","freq27.y","freq28.y","freq29.y","freq30.y","freq31.y","freq32.y","freq33.y","freq34.y","freq35.y","freq36.y","freq37.y","freq38.y","freq39.y","freq40.y","tempid1","IS_INBOUND.y","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","p1","p2","p3","p4","p5","p6","p7","p8"
1,1,11011,717.515266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11012,209.8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11021,0,190.6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11031,0,0,446.868673350595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11041,0,0,0,189.799726666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11044,0,0,0,18.18975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11051,0,0,0,0,428.722566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11053,0,0,0,18.18975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11061,0,0,0,0,0,1473.74895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11062,0,0,0,0,18.18975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11063,0,0,0,0,0,12.20624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11064,0,0,0,0,0,202.84854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11071,0,0,0,0,0,0,690.587948967631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11072,0,0,0,71.0280489676309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11073,0,0,0,0,0,190.6423,455.508216666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11074,0,0,0,0,0,0,422.963766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11081,0,0,0,0,0,0,0,521.889907924483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11082,0,0,0,0,0,0,0,422.963766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11083,0,0,0,0,0,0,0,32.8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11084,0,0,0,0,0,0,0,29.66528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11091,0,0,0,0,0,0,0,0,808.32994289108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11092,0,0,0,0,0,0,0,91.473525,425.826266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11093,0,0,0,0,0,0,0,8.6518,34.55706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11094,0,0,0,0,0,0,0,3.94054,839.7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11101,0,0,0,0,0,0,0,0,0,1833.449975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11102,0,0,0,0,0,0,0,0,8.6518,374.991333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11103,0,0,0,0,0,0,0,205.6592,559.461775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
1,4,11104,0,0,0,0,0,0,0,55.2161,96.95612,34.0671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1980.31752166667,2549.89698310316,2876.06395666667,31459.953174528,48.50786,251.45197,456.866228333334,13.35186,0.0499620814280324,0.064332188807618,0.072561162552495,0.793713495452485,0.00122382073819147,0.00634396437082771,0.0115264281873835,0.00033685846296722
1,1,11111,0,0,0,0,0,0,0,0,0,0,1592.53775828345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,717.515266666667,190.6423,446.868673350595,669572.970661777,7286.6410833637,6934.94214554779,7094.94136405459,10760.3808463939,0.0010206404881064,0.000271182034954694,0.000635655131084333,0.952444241045771,0.0103649932725898,0.00986471377717704,0.0100923070954796,0.0153062671548371
1,2,11112,0,0,0,0,0,0,0,0,0,604.69304,4.89995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,7524.31374597462,4511.73774227627,15086.3973505299,60595.0113214026,604.292172409658,1211.72262639416,65.43744,112.438846580184,0.0838724825956335,0.0502917153697335,0.168165980570662,0.675444193851629,0.00673596110212994,0.0135069041940669,0.000729422075260885,0.0012533402408844
1,3,11113,0,0,0,0,0,8.6518,0,0,10.77216,27.08566,221.78106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1650.07144745177,6135.43175571674,9231.91811716972,42031.6241235837,436.124273333333,281.58965,650.168318333334,261.414745,0.0271937462586313,0.101114030310489,0.152145192952994,0.692695654494265,0.00718747836317753,0.00464069450021838,0.0107149980090026,0.00430820511122298
