"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"1",694735.973104248,133140.986022309,247344.084794324,326255.816440559,351999.563211313,467131.66729291,46537.0112326244,61189.6359364155,194294.249447123
"2",237948.90875992,31264.4361853526,77191.7642430891,62839.8009094109,119887.443783356,101403.876044285,13786.5878838238,13156.6082107739,21156.0141745339
"3",97070.0561078801,11400.0528696724,35489.8075293379,18838.6153400187,43519.0928068252,30902.1510432157,3418.10539224403,3159.63863229344,3753.06647370932
"4",92221.3536027928,14584.1505228868,23156.8364059701,15960.1608631164,30224.8410367263,26820.8542388358,2288.04856748563,2289.48833774917,3252.94909267714
