coefficient_name,value,constrain
coef_asc_base,0,T
coef_asc_warehouse,-2.45505,F
coef_asc_residential,0.75578,F
coef_asc_commercial,0.22846,F
coef_origin_base_warehouse,-1.273158452,F
coef_origin_base_residential,-1.841172438,F
coef_origin_base_commercial,-1.400331329,F
coef_origin_commercial_residential,-1.135292301,F
coef_origin_commercial_commercial,0.683222156,F
coef_construction_residential,0.547364709,F
coef_construction_commercial,-0.484230869,F
coef_medical_commercial,0.818846853,F
coef_information_warehouse,-1.759616077,F
coef_information_residential,0.305059878,F
coef_manufacturing_warehouse,1.342219752,F
coef_retail_commercial,-1.11484539,F
coef_leisure_commercial,-0.793908127,F
coef_sut_residential,-0.76578341,F
coef_mut_residential,-1.56547074,F
coef_goods_warehouse,0.591828418,F
coef_residential_commercial,-0.701729214,F
coef_mixed_warehouse,0.534406046,F
