coefficient_name,value,constrain
coef_unavailable,-999.0,T
coef_alternative_specific_constants_0out_1in_eatout,-2.719322587570536,F
coef_alternative_specific_constants_0out_2in_eatout,-4.04271514492949,F
coef_alternative_specific_constants_0out_3in_eatout,-4.838544989216345,F
coef_alternative_specific_constants_1out_0in_eatout,-2.8659262240861816,F
coef_alternative_specific_constants_1out_1in_eatout,-3.916842376183419,F
coef_alternative_specific_constants_1out_2in_eatout,-5.230563088163616,F
coef_alternative_specific_constants_1out_3in_eatout,-5.117238989358759,F
coef_alternative_specific_constants_2out_0in_eatout,-4.067401892944042,F
coef_alternative_specific_constants_2out_1in_eatout,-5.31395707633995,F
coef_alternative_specific_constants_2out_2in_eatout,-5.884510389772713,F
coef_alternative_specific_constants_2out_3in_eatout,-7.063117137546255,F
coef_alternative_specific_constants_3out_0in_eatout,-4.811844812901839,F
coef_alternative_specific_constants_3out_1in_eatout,-6.051577660315912,F
coef_alternative_specific_constants_3out_2in_eatout,-6.370029686002297,F
coef_alternative_specific_constants_3out_3in_eatout,-7.3509005055134,F
coef_is_joint_tour_1plus_stops_eatout,-0.7985681547806562,F
coef_number_of_nonwork_tours_1plus_stops_eatout,-0.1427263606567685,F
coef_age_65_79_1plus_stops_eatout,0.256692320705862,F
coef_age_80_plus_1plus_stops_eatout,0.6133960840207545,F
coef_non_mandatory_accessibility_1plus_stops_eatout,0.0385191271941809,F
coef_tour_mode_non_motorized_1plus_stops_eatout,-0.6439075033171243,F
coef_tour_mode_hov_1plus_stops_eatout,0.7283869214461836,F
coef_tour_duration_in_hours_1plus_stops_eatout,0.0711785217183164,F
coef_distance_to_tour_destination_1plus_stops_eatout,0.0419177818028756,F
