coefficient_name,value,constrain
coef_escorting_tour,-11.210780876486327,F
coef_discretionary_tour,-2.787013651357596,F
coef_shopping_tour,-3.3897422131085118,F
coef_maintenance_tour,-2.0561696310183835,F
coef_visiting_or_social_tour,-4.541591324213227,F
coef_eating_out_tour,-2.105295178854616,F
coef_total_indNM_tours_is_1,3.1482892220784664,F
coef_total_indNM_tours_is_2,3.200495227239918,F
coef_total_indNM_tours_is_3p,3.1567943211556018,F
coef_total_indNM_tours_2016_is_1,0.38155849385296414,F
coef_total_indNM_tours_2016_is_2p,0.186,F
coef_has_joint_tours_and_iNM_tour_freq_1,-3.603962491982708,F
coef_has_joint_tours_and_iNM_tour_freq_2p,-3.4626515562619895,F
coef_prev_school_escort_tours,-1.0061285103185091,F
coef_unavailable,-999.0,T
coef_low_income_escort,-0.35229582496605166,F
coef_low_income_othmaint,-0.4037879626637974,F
coef_medium_low_income_escort,-0.23160471596989218,F
coef_medium_low_income_othmaint,-0.2805507112503287,F
coef_medium_high_income_othdiscr,0.32498217994094,F
coef_zero_auto_iNM_tour_freq_3p,-1.062908160511384,F
coef_auto_deficient_iNM_tour_freq_1,-0.21649670970431778,F
coef_auto_deficient_iNM_tour_freq_2p,-0.158,F
coef_num_children_escort,0.5581986955579746,F
coef_num_children_social,0.21747519499167278,F
coef_num_full_time_workers_escort,0.26498806847910095,F
coef_num_full_time_workers_othmaint,-0.1802355063278875,F
coef_hhsize_escort,0.11111794157280563,F
coef_hhsize_othmaint,-0.10130464850722279,F
coef_hhsize_eatout,-0.13935663394655493,F
coef_age_18to24_social,1.1448624101673186,F
coef_age_24to35_escort,-0.5608881691528708,F
coef_age_24to35_shopping,-0.3108414980140646,F
coef_age_24to35_othdiscr,-0.34338639441727353,F
coef_age_50to79_escort,-0.3812786064549372,F
coef_age_18to24_and_iNM_tour_freq_2,-0.9472458465963635,F
coef_log_total_hours_available_7am_to_10pm_escort,3.2260518038123336,F
coef_consecutive_hours_available_7am_to_10pm_shopping,0.06806700796118008,F
coef_consecutive_hours_available_7am_to_10pm_othmaint,0.05307614489617537,F
coef_consecutive_hours_available_7am_to_10pm_othdiscr,0.062136717913049824,F
coef_shopping_accessibility_shopping,0.05776720283340465,F
coef_othdiscr_accessibility_othdiscr,0.026534922230928487,F
coef_othdiscr_accessibility_social,0.04531077718755425,F
