coefficient_name,value,constrain
coef_zero,0.0,T
coef_mode_logsum,0.5,T
coef_mode_logsum_socdisc,0.4,T
#,,
coef_dist_escort,-1.09538,F
coef_distsqrd_escort,0.022130838,F
coef_distlowinc_escort,0.157496938,F
coef_distage5664_escort,0.189508203,F
coef_distage64plus_escort,0.309309986,F
#,,
coef_dist_shopping,-0.27116,F
coef_distsqrd_shopping,-0.003098511,F
coef_distcubed_shopping,0.0,F
coef_distlogged_shopping,-0.229414306,F
coef_distfemale_shopping,0.0,F
coef_disttimepressure_shopping,0.029450792,F
coef_accessibility_shopping,0.377323356,F
#,,
coef_dist_eatout,0.10041,F
coef_distsqrd_eatout,-0.029120711,F
coef_distcubed_eatout,0.000647926,F
coef_distlogged_eatout,-0.664600521,F
coef_disttimepressure_eatout,0.027648186,F
#,,
coef_dist_maint,-0.03745,F
coef_distsqrd_maint,-0.007959,F
coef_distlowinc_maint,0.0,F
coef_disttimepressure_maint,0.025736,F
coef_distage1624_maint,-0.503857,F
#,,
coef_dist_social,-0.08731,F
coef_distsqrd_social,-0.003052,F
coef_distcubed_social,0.0,F
coef_distlogged_social,-0.430261,F
coef_distlowinc_social,0.038684,F
coef_distmidlowinc_social,0.0,F
#,,
coef_dist_discr,0.57603,F
coef_distsqrd_discr,-0.065310929,F
coef_distcubed_discr,0.001719762,F
coef_distlogged_discr,-1.524851692,F
coef_distfemale_disc,0.0,F
coef_disttimepressure_disc,0.054073655,F
#,,
coef_ABM2_calibration_0_1_miles_escort,-0.1714,T
coef_ABM2_calibration_1_2_miles_escort,-0.0966,T
coef_ABM2_calibration_2_3_miles_escort,-0.0739,T
coef_ABM2_calibration_0_20_miles_escort,0.13377,T
coef_ABM2_calibration_distance_escort,0.0,T
coef_ABM2_calibration_distance_squared_escort,-0.007376946,T
coef_ABM2_calibration_distance_cubed_escort,0.0,T
coef_ABM2_calibration_distance_logged_escort,-0.1373,T
coef_Calibration_Distance_squared_escort,0.0732726,T
coef_Calibration_Distance_cubed_escort,-0.0026709,T
coef_Calibration_Distance_escort,-0.2321275,T
coef_Calibration_Distance_logged_escort,-0.0801,T
coef_ABM2p_calibration_distance_logged_escort,0.1648,T
coef_ABM2p_calibration_0_1_miles_escort,0.222,T
coef_ABM2p_calibration_1_2_miles_escort,0.1599,T
coef_ABM2p_calibration_2_3_miles_escort,-0.0749,T
coef_ABM2p_calibration_3_4_miles_escort,-0.0095,T
#,,
coef_ABM2_calibration_0_1_miles_joint_shopping,-0.137065295,T
coef_ABM2_calibration_2_3_miles_joint_shopping,0.0,T
coef_ABM2_calibration_1_2_miles_joint_shopping,-0.389228729,T
coef_ABM2_calibration_0_1_miles_shopping,-0.338567459,T
coef_ABM2_calibration_1_2_miles_shopping,0.380266207,T
coef_ABM2_calibration_0_20_miles_shopping,0.0,T
coef_ABM2_calibration_2_3_miles_shopping,0.233495387,T
coef_ABM2_calibration_3_4_miles_shopping,-0.236188729,T
coef_ABM2_calibration_4_5_miles_shopping,-0.178169632,T
coef_ABM2_calibration_5_6_miles_shopping,0.0,T
coef_ABM2_calibration_6_7_miles_shopping,0.0,T
coef_Calibration_0_1_miles_shopping,-0.3477,T
coef_Calibration_1_2_miles_shopping,-0.2341,T
coef_Calibration_2_5_miles_shopping,-0.0208,T
coef_ABM2_calibration_distance_shopping,0.0,T
coef_ABM2_calibration_distance_squared_shopping,-0.0005121,T
coef_ABM2_calibration_distance_cubed_shopping,-7.584e-05,T
#coef_Mission_Valley_Mall_Constant_shopping_6187,-0.5,T
#coef_Mission_Valley_Mall_Constant_shopping_6196,-0.5,T
coef_Calibration_Distance_squared_shopping,-0.1357403,T
coef_Calibration_Distance_cubed_shopping,0.0090424,T
coef_Calibration_Distance_shopping,0.5816206,T
coef_Calibration_Distance_logged_shopping,-1.332207,T
coef_ABM2_calibration_distance_logged_shopping,-0.23912,T
coef_ABM2p_calibration_0_1_miles_shopping,-0.3386,T
coef_ABM2p_calibration_1_2_miles_shopping,-0.2771,T
coef_ABM2p_calibration_2_3_miles_shopping,-0.3181,T
coef_ABM2p_calibration_3_4_miles_shopping,-0.2362,T
#,,
coef_ABM2_calibration_1_2_miles_joint_eatout,-0.3004,T
coef_ABM2_calibration_0_1_miles_joint_eatout,-0.4739,T
coef_ABM2_calibration_0_1_miles_eatout,-0.7869,T
coef_ABM2_calibration_1_2_miles_eatout,0.5209,T
coef_ABM2_calibration_2_3_miles_eatout,0.4549,T
coef_ABM2_calibration_3_4_miles_eatout,0.1109,T
coef_ABM2_calibration_4_5_miles_eatout,-0.027,T
coef_ABM2_calibration_0_5_miles_eatout,0.107,T
coef_Calibration_0_1_miles_eatout,0.1074,T
coef_ABM2_calibration_distance_eatout,0.8713,T
coef_ABM2_calibration_distance_squared_eatout,-0.0353,T
coef_ABM2_calibration_distance_cubed_eatout,0.0004,T
coef_Calibration_Distance_squared_eatout,0.0333,T
coef_Calibration_Distance_cubed_eatout,-0.001,T
coef_Calibration_Distance_eatout,-0.19,T
coef_ABM2_calibration_distance_logged_eatout,-2.349,T
coef_Calibration_Distance_logged_eatout,-0.2569,T
coef_ABM2p_calibration_0_1_miles_eatout,-0.0563,T
coef_ABM2p_calibration_1_2_miles_eatout,-0.0582,T
coef_ABM2p_calibration_2_3_miles_eatout,-0.1056,T
coef_ABM2p_calibration_3_4_miles_eatout,-0.0262,T
#,,
coef_ABM2_calibration_0_1_miles_joint_maint,-0.1371,T
coef_ABM2_calibration_2_3_miles_joint_maint,0.0,T
coef_ABM2_calibration_1_2_miles_joint_maint,-0.3892,T
coef_ABM2_calibration_0_1_miles_maint,-0.3386,T
coef_ABM2_calibration_1_2_miles_maint,0.3803,T
coef_ABM2_calibration_0_20_miles_maint,0.0,T
coef_ABM2_calibration_2_3_miles_maint,0.2335,T
coef_ABM2_calibration_3_4_miles_maint,-0.2362,T
coef_ABM2_calibration_4_5_miles_maint,0.0,T
coef_ABM2_calibration_5_6_miles_maint,0.0,T
coef_ABM2_calibration_6_7_miles_maint,0.0,T
coef_Calibration_0_1_miles_maint,-0.0214,T
coef_Calibration_1_2_miles_maint,-0.1938,T
coef_Calibration_2_5_miles_maint,0.0,T
coef_ABM2_calibration_distance_maint,0.0,T
coef_ABM2_calibration_distance_squared_maint,-0.0005,T
coef_ABM2_calibration_distance_cubed_maint,-0.0001,T
coef_Calibration_Distance_squared_maint,-0.0396,T
coef_Calibration_Distance_cubed_maint,0.0023,T
coef_Calibration_Distance_maint,0.2641,T
coef_Calibration_Distance_logged_maint,-1.4297,T
coef_ABM2_calibration_distance_logged_maint,-0.2391,T
coef_ABM2p_calibration_0_1_miles_maint,-0.3386,T
coef_ABM2p_calibration_1_2_miles_maint,-0.2771,T
coef_ABM2p_calibration_2_3_miles_maint,-0.3181,T
coef_ABM2p_calibration_3_4_miles_maint,-0.2362,T
#,,
coef_ABM2_calibration_0_1_miles_joint_social,-0.4739,T
coef_ABM2_calibration_1_2_miles_joint_social,-0.3004,T
coef_ABM2_calibration_0_1_miles_social,-0.7869,T
coef_ABM2_calibration_1_2_miles_social,0.5209,T
coef_ABM2_calibration_2_3_miles_social,0.5605,T
coef_ABM2_calibration_3_4_miles_social,0.1371,T
coef_ABM2_calibration_4_5_miles_social,-0.027,T
coef_ABM2_calibration_0_5_miles_social,0.107,T
coef_Calibration_0_1_miles_social,1.0697,T
coef_Calibration_1_2_miles_social,0.5699,T
coef_ABM2_calibration_distance_social,0.8713,T
coef_ABM2_calibration_distance_squared_social,-0.0353,T
coef_ABM2_calibration_distance_cubed_social,0.0004,T
coef_Calibration_Distance_squared_social,0.0,T
coef_Calibration_Distance_cubed_social,0.0,T
coef_Calibration_Distance_social,0.0,T
coef_ABM2_calibration_distance_logged_social,-2.349,T
coef_Calibration_Distance_logged_social,0.0,T
coef_ABM2p_calibration_0_1_miles_social,-0.0563,T
coef_ABM2p_calibration_1_2_miles_social,-0.0582,T
coef_ABM2p_calibration_2_3_miles_social,-0.1056,T
coef_ABM2p_calibration_3_4_miles_social,-0.0262,T
#,,
coef_Distance_Calibration_adjustment_disc,0.0066,T
coef_ABM2_calibration_0_1_miles_joint_disc,-0.4739,T
coef_ABM2_calibration_1_2_miles_joint_disc,-0.3004,T
coef_ABM2_calibration_0_1_miles_disc,-0.7869,T
coef_ABM2_calibration_1_2_miles_disc,0.5209,T
coef_ABM2_calibration_2_3_miles_disc,0.5605,T
coef_ABM2_calibration_3_4_miles_disc,0.1371,T
coef_ABM2_calibration_4_5_miles_disc,-0.027,T
coef_ABM2_calibration_0_5_miles_disc,0.107,T
coef_ABM2_calibration_distance_disc,0.8713,T
coef_ABM2_calibration_distance_squared_disc,-0.0353,T
coef_ABM2_calibration_distance_cubed_disc,0.0004,T
coef_Calibration_Distance_squared_disc,-0.0523,T
coef_Calibration_Distance_cubed_disc,0.0027,T
coef_Calibration_Distance_disc,0.2181,T
coef_ABM2_calibration_distance_logged_disc,-2.349,T
coef_Calibration_Distance_logged_disc,-0.1883,T
coef_ABM2p_calibration_0_1_miles_disc,-0.0563,T
coef_ABM2p_calibration_1_2_miles_disc,-0.0582,T
coef_ABM2p_calibration_2_3_miles_disc,-0.1056,T
coef_ABM2p_calibration_3_4_miles_disc,-0.0262,T
#,,
coef_abm3_dist_0_2indivescort_asc,0.0743894542403208,F
coef_abm3_dist_0_2indivmaint_asc,-1.1013926972835268,F
coef_abm3_dist_0_2indivdisc_asc,-0.5188544554826798,F
coef_abm3_dist_2_5indivescort_asc,0.3267263770696683,F
coef_abm3_dist_2_5indivmaint_asc,-0.1229585362100356,F
coef_abm3_dist_2_5indivdisc_asc,0.3658142479785504,F
coef_abm3_dist_5_10indivescort_asc,0.3268135840383142,F
coef_abm3_dist_5_10indivmaint_asc,1.2615942662937147,F
coef_abm3_dist_5_10indivdisc_asc,0.970850923095182,F
coef_abm3_dist_10_30indivescort_asc,-1.210160116890714,F
