body_type,fuel_type,vehicle_year,MPG,NewPrice,NumMakes,NumModels,Range,auto_operating_cost,co2gpm
Car-AV,PEV,2042,56.361351205431546,60000.0,6.4,32.0,0.0,15.0,
Car-AV,PEV,2043,57.20677147351302,60000.0,6.8500000000000005,34.25,0.0,15.0,
Car-AV,PEV,2044,58.064873045615705,60000.0,7.3,36.5,0.0,15.0,
Car-AV,PEV,2045,58.93584614129994,60000.0,7.75,38.75,0.0,15.0,
Car-AV,PEV,2046,59.819883833419425,60000.0,8.2,41.0,0.0,15.0,
Car-AV,PEV,2047,60.717182090920716,60000.0,8.65,43.25,0.0,15.0,
Car-AV,PEV,2048,61.627939822284524,60000.0,9.1,45.5,0.0,15.0,
Car-AV,PEV,2049,62.55235891961878,60000.0,9.55,47.75,0.0,15.0,
Car-AV,PEV,2050,63.49064430341306,60000.0,10.0,50.0,0.0,15.0,
Motorcycle,BEV,2008,240.0,11382.15714,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2009,240.0,11382.15714,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2010,240.0,11382.15714,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2011,240.0,11382.15714,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2012,240.0,13939.23102,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2013,240.0,15386.5626,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2014,240.0,12977.95542,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2015,240.0,16203.21145,1.0,1.0,80.0,8.08,0.0
Motorcycle,BEV,2016,240.0,19201.6228,2.0,2.0,80.0,8.08,0.0
Motorcycle,BEV,2017,240.0,16712.08255,2.0,2.0,80.0,8.08,0.0
Motorcycle,BEV,2018,308.9808237518554,16740.711445714285,2.0,2.6153846153846154,102.99360791728513,8.08,
Motorcycle,BEV,2019,313.6155361081332,16740.711445714285,2.0,3.230769230769231,104.5385120360444,8.08,
Motorcycle,BEV,2020,318.31976914975513,16740.711445714285,2.0,3.8461538461538463,106.10658971658505,8.08,
Motorcycle,BEV,2021,323.0945656870014,16740.711445714285,2.0,4.461538461538462,107.69818856233381,8.08,
Motorcycle,BEV,2022,327.94098417230646,16740.711445714285,2.0,5.076923076923077,109.31366139076881,8.08,
Motorcycle,BEV,2023,332.860098934891,16740.711445714285,2.0,5.6923076923076925,110.95336631163035,8.08,
Motorcycle,BEV,2024,337.8530004189143,16740.711445714285,2.0,6.307692307692308,112.61766680630477,8.08,
Motorcycle,BEV,2025,342.92079542519804,16740.711445714285,2.0,6.923076923076923,114.30693180839934,8.08,
Motorcycle,BEV,2026,348.06460735657595,16740.711445714285,2.0,7.538461538461538,116.02153578552532,8.08,
Motorcycle,BEV,2027,353.2855764669245,16740.711445714285,2.0,8.153846153846153,117.76185882230818,8.08,
Motorcycle,BEV,2028,358.58486011392836,16740.711445714285,2.0,8.76923076923077,119.5282867046428,8.08,
Motorcycle,BEV,2029,363.96363301563724,16740.711445714285,2.0,9.384615384615385,121.32121100521242,8.08,
Motorcycle,BEV,2030,369.4230875108718,16740.711445714285,2.0,10.0,123.14102917029061,8.08,
Motorcycle,BEV,2031,374.9644338235349,16740.711445714285,2.2,10.5,124.98814460784496,8.08,
Motorcycle,BEV,2032,380.5889003308878,16740.711445714285,2.4,11.0,126.86296677696261,8.08,
Motorcycle,BEV,2033,386.2977338358511,16740.711445714285,2.6,11.5,128.76591127861704,8.08,
Motorcycle,BEV,2034,392.0921998433888,16740.711445714285,2.8,12.0,130.6973999477963,8.08,
Motorcycle,BEV,2035,397.9735828410396,16740.711445714285,3.0,12.5,132.6578609470132,8.08,
Motorcycle,BEV,2036,403.9431865836552,16740.711445714285,3.2,13.0,134.6477288612184,8.08,
Motorcycle,BEV,2037,410.00233438240997,16740.711445714285,3.4000000000000004,13.5,136.66744479413666,8.08,
Motorcycle,BEV,2038,416.15236939814605,16740.711445714285,3.6,14.0,138.7174564660487,8.08,
Motorcycle,BEV,2039,422.39465493911825,16740.711445714285,3.8,14.5,140.79821831303943,8.08,
Motorcycle,BEV,2040,428.7305747632049,16740.711445714285,4.0,15.0,142.910191587735,8.08,
Motorcycle,BEV,2041,435.16153338465296,16740.711445714285,4.2,15.5,145.053844461551,8.08,
Motorcycle,BEV,2042,441.6889563854227,16740.711445714285,4.4,16.0,147.22965212847424,8.08,
Motorcycle,BEV,2043,448.31429073120404,16740.711445714285,4.6,16.5,149.43809691040136,8.08,
Motorcycle,BEV,2044,455.03900509217203,16740.711445714285,4.800000000000001,17.0,151.67966836405736,8.08,
Motorcycle,BEV,2045,461.8645901685546,16740.711445714285,5.0,17.5,153.9548633895182,8.08,
Motorcycle,BEV,2046,468.79255902108287,16740.711445714285,5.2,18.0,156.26418634036096,8.08,
Motorcycle,BEV,2047,475.82444740639903,16740.711445714285,5.4,18.5,158.60814913546636,8.08,
Motorcycle,BEV,2048,482.961814117495,16740.711445714285,5.6,19.0,160.98727137249836,8.08,
Motorcycle,BEV,2049,490.2062413292574,16740.711445714285,5.800000000000001,19.5,163.4020804430858,8.08,
Motorcycle,BEV,2050,497.5593349491962,16740.711445714285,6.0,20.0,165.85311164973209,8.08,
Motorcycle,Gas,1998,53.0,13641.33109,15.0,40.0,0.0,12.49037736,365.46
Motorcycle,Gas,1999,53.0,13464.35949,10.0,20.0,0.0,12.49037736,365.46
Motorcycle,Gas,2000,53.0,13607.82029,10.0,22.0,0.0,12.49037736,365.46
Motorcycle,Gas,2001,53.0,13083.99561,15.0,33.0,0.0,12.49037736,365.46
Motorcycle,Gas,2002,53.0,13090.92308,13.0,31.0,0.0,12.49037736,365.46
Motorcycle,Gas,2003,53.0,13166.74322,11.0,30.0,0.0,12.49037736,365.46
Motorcycle,Gas,2004,53.0,13303.59196,10.0,26.0,0.0,12.49037736,365.46
Motorcycle,Gas,2005,53.0,13145.7269,12.0,27.0,0.0,12.49037736,365.46
Motorcycle,Gas,2006,53.0,13511.4417,12.0,33.0,0.0,12.49037736,365.46
Motorcycle,Gas,2007,53.0,13172.48359,12.0,32.0,0.0,12.49037736,365.46
Motorcycle,Gas,2008,53.0,12518.30831,11.0,28.0,0.0,12.49037736,365.46
Motorcycle,Gas,2009,53.0,12480.74577,12.0,30.0,0.0,12.49037736,365.46
Motorcycle,Gas,2010,53.0,12355.08887,11.0,29.0,0.0,12.49037736,365.46
Motorcycle,Gas,2011,53.0,12050.47039,12.0,26.0,0.0,12.49037736,365.46
Motorcycle,Gas,2012,53.0,11542.56322,12.0,25.0,0.0,12.49037736,365.46
Motorcycle,Gas,2013,53.0,11548.53949,12.0,30.0,0.0,12.49037736,365.46
Motorcycle,Gas,2014,53.0,11406.60473,11.0,30.0,0.0,12.49037736,365.46
Motorcycle,Gas,2015,53.0,11685.99273,11.0,30.0,0.0,12.49037736,365.46
Motorcycle,Gas,2016,53.0,11691.06825,13.0,28.0,0.0,12.49037736,365.46
Motorcycle,Gas,2017,53.0,11531.02445,11.0,23.0,0.0,12.49037736,365.46
Motorcycle,Gas,2018,68.2332652452014,13401.621732857142,10.76923076923077,22.384615384615383,0.0,12.49037736,
Motorcycle,Gas,2019,69.25676422387941,13401.621732857142,10.538461538461538,21.76923076923077,0.0,12.49037736,
Motorcycle,Gas,2020,70.2956156872376,13401.621732857142,10.307692307692308,21.153846153846153,0.0,12.49037736,
Motorcycle,Gas,2021,71.35004992254615,13401.621732857142,10.076923076923077,20.53846153846154,0.0,12.49037736,
Motorcycle,Gas,2022,72.42030067138434,13401.621732857142,9.846153846153847,19.923076923076923,0.0,12.49037736,
Motorcycle,Gas,2023,73.5066051814551,13401.621732857142,9.615384615384615,19.307692307692307,0.0,12.49037736,
Motorcycle,Gas,2024,74.6092042591769,13401.621732857142,9.384615384615385,18.692307692307693,0.0,12.49037736,
Motorcycle,Gas,2025,75.72834232306457,13401.621732857142,9.153846153846153,18.076923076923077,0.0,12.49037736,
Motorcycle,Gas,2026,76.86426745791051,13401.621732857142,8.923076923076923,17.46153846153846,0.0,12.49037736,
Motorcycle,Gas,2027,78.01723146977916,13401.621732857142,8.692307692307692,16.846153846153847,0.0,12.49037736,
Motorcycle,Gas,2028,79.18748994182585,13401.621732857142,8.461538461538462,16.23076923076923,0.0,12.49037736,
Motorcycle,Gas,2029,80.37530229095323,13401.621732857142,8.23076923076923,15.615384615384615,0.0,12.49037736,
Motorcycle,Gas,2030,81.58093182531752,13401.621732857142,8.0,15.0,0.0,12.49037736,
Motorcycle,Gas,2031,82.80464580269728,13401.621732857142,7.8,14.75,0.0,12.49037736,
Motorcycle,Gas,2032,84.04671548973772,13401.621732857142,7.6,14.5,0.0,12.49037736,
Motorcycle,Gas,2033,85.30741622208377,13401.621732857142,7.4,14.25,0.0,12.49037736,
Motorcycle,Gas,2034,86.58702746541503,13401.621732857142,7.2,14.0,0.0,12.49037736,
Motorcycle,Gas,2035,87.88583287739624,13401.621732857142,7.0,13.75,0.0,12.49037736,
Motorcycle,Gas,2036,89.20412037055718,13401.621732857142,6.8,13.5,0.0,12.49037736,
Motorcycle,Gas,2037,90.54218217611553,13401.621732857142,6.6,13.25,0.0,12.49037736,
Motorcycle,Gas,2038,91.90031490875725,13401.621732857142,6.4,13.0,0.0,12.49037736,
Motorcycle,Gas,2039,93.2788196323886,13401.621732857142,6.2,12.75,0.0,12.49037736,
Motorcycle,Gas,2040,94.67800192687443,13401.621732857142,6.0,12.5,0.0,12.49037736,
Motorcycle,Gas,2041,96.09817195577753,13401.621732857142,5.8,12.25,0.0,12.49037736,
Motorcycle,Gas,2042,97.53964453511419,13401.621732857142,5.6,12.0,0.0,12.49037736,
Motorcycle,Gas,2043,99.00273920314089,13401.621732857142,5.4,11.75,0.0,12.49037736,
Motorcycle,Gas,2044,100.48778029118799,13401.621732857142,5.199999999999999,11.5,0.0,12.49037736,
Motorcycle,Gas,2045,101.99509699555581,13401.621732857142,5.0,11.25,0.0,12.49037736,
Motorcycle,Gas,2046,103.52502345048913,13401.621732857142,4.8,11.0,0.0,12.49037736,
Motorcycle,Gas,2047,105.07789880224645,13401.621732857142,4.6,10.75,0.0,12.49037736,
Motorcycle,Gas,2048,106.65406728428015,13401.621732857142,4.4,10.5,0.0,12.49037736,
Motorcycle,Gas,2049,108.25387829354435,13401.621732857142,4.199999999999999,10.25,0.0,12.49037736,
Motorcycle,Gas,2050,109.8776864679475,13401.621732857142,4.0,10.0,0.0,12.49037736,
Pickup,BEV,2018,90.1194069276245,66267.63264428571,0.3076923076923077,2.3076923076923075,168.97388798929592,26.51181818,
Pickup,BEV,2019,91.47119803153885,66267.63264428571,0.6153846153846154,4.615384615384615,171.50849630913535,26.51181818,
Pickup,BEV,2020,92.84326600201192,66267.63264428571,0.9230769230769231,6.9230769230769225,174.08112375377235,26.51181818,
Pickup,BEV,2021,94.23591499204208,66267.63264428571,1.2307692307692308,9.23076923076923,176.6923406100789,26.51181818,
Pickup,BEV,2022,95.64945371692272,66267.63264428571,1.5384615384615385,11.538461538461537,179.3427257192301,26.51181818,
Pickup,BEV,2023,97.08419552267655,66267.63264428571,1.8461538461538463,13.846153846153845,182.03286660501854,26.51181818,
Pickup,BEV,2024,98.54045845551667,66267.63264428571,2.153846153846154,16.153846153846153,184.76335960409375,26.51181818,
Pickup,BEV,2025,100.01856533234943,66267.63264428571,2.4615384615384617,18.46153846153846,187.53480999815517,26.51181818,
Pickup,BEV,2026,101.51884381233465,66267.63264428571,2.769230769230769,20.769230769230766,190.34783214812748,26.51181818,
Pickup,BEV,2027,103.04162646951966,66267.63264428571,3.076923076923077,23.076923076923073,193.20304963034937,26.51181818,
Pickup,BEV,2028,104.58725086656244,66267.63264428571,3.384615384615385,25.384615384615383,196.10109537480457,26.51181818,
Pickup,BEV,2029,106.15605962956087,66267.63264428571,3.6923076923076925,27.69230769230769,199.04261180542662,26.51181818,
Pickup,BEV,2030,107.74840052400428,66267.63264428571,4.0,30.0,202.02825098250804,26.51181818,
Pickup,BEV,2031,109.36462653186433,66267.63264428571,3.95,30.75,205.05867474724562,26.51181818,
Pickup,BEV,2032,111.00509592984227,66267.63264428571,3.9,31.5,208.13455486845427,26.51181818,
Pickup,BEV,2033,112.6701723687899,66267.63264428571,3.85,32.25,211.25657319148107,26.51181818,
Pickup,BEV,2034,114.36022495432175,66267.63264428571,3.8,33.0,214.42542178935327,26.51181818,
Pickup,BEV,2035,116.07562832863655,66267.63264428571,3.75,33.75,217.64180311619353,26.51181818,
Pickup,BEV,2036,117.8167627535661,66267.63264428571,3.7,34.5,220.90643016293643,26.51181818,
Pickup,BEV,2037,119.58401419486958,66267.63264428571,3.65,35.25,224.22002661538045,26.51181818,
Pickup,BEV,2038,121.3777744077926,66267.63264428571,3.6,36.0,227.58332701461111,26.51181818,
Pickup,BEV,2039,123.19844102390948,66267.63264428571,3.55,36.75,230.99707691983028,26.51181818,
Pickup,BEV,2040,125.04641763926811,66267.63264428571,3.5,37.5,234.4620330736277,26.51181818,
Pickup,BEV,2041,126.92211390385711,66267.63264428571,3.45,38.25,237.9789635697321,26.51181818,
Pickup,BEV,2042,128.82594561241496,66267.63264428571,3.4,39.0,241.54864802327808,26.51181818,
Pickup,BEV,2043,130.7583347966012,66267.63264428571,3.35,39.75,245.17187774362722,26.51181818,
Pickup,BEV,2044,132.71970981855017,66267.63264428571,3.3,40.5,248.8494559097816,26.51181818,
Pickup,BEV,2045,134.71050546582842,66267.63264428571,3.25,41.25,252.5821977484283,26.51181818,
Pickup,BEV,2046,136.73116304781584,66267.63264428571,3.2,42.0,256.37093071465466,26.51181818,
Pickup,BEV,2047,138.78213049353306,66267.63264428571,3.15,42.75,260.21649467537446,26.51181818,
Pickup,BEV,2048,140.86386245093604,66267.63264428571,3.1,43.5,264.1197420955051,26.51181818,
Pickup,BEV,2049,142.9768203877001,66267.63264428571,3.05,44.25,268.08153822693765,26.51181818,
Pickup,BEV,2050,145.12147269351556,66267.63264428571,3.0,45.0,272.1027613003417,26.51181818,
Pickup,Diesel,1998,15.0,47126.2457,2.0,4.0,0.0,28.33,678.67
Pickup,Diesel,2011,20.0,41630.35298,1.0,1.0,0.0,23.33,509.0
Pickup,Diesel,2014,22.5,39406.01202,1.0,2.0,0.0,21.66333333,450.5
Pickup,Diesel,2015,23.0,40371.20431,1.0,3.0,0.0,21.37347826,443.67
Pickup,Diesel,2016,23.6,40388.73853,3.0,7.0,0.0,21.04186441,434.71
Pickup,Diesel,2017,23.0,39835.84063,3.0,7.0,0.0,21.37347826,448.43
Pickup,Diesel,2018,18.039974136761973,46298.12986714286,2.9444444444444446,6.888888888888889,0.0,20.536679650357087,
Pickup,Diesel,2019,18.3105737488134,46298.12986714286,2.888888888888889,6.777777777777778,0.0,20.227085658214264,
Pickup,Diesel,2020,18.585232355045598,46298.12986714286,2.8333333333333335,6.666666666666667,0.0,19.91749166607144,
Pickup,Diesel,2021,18.86401084037128,46298.12986714286,2.7777777777777777,6.555555555555555,0.0,19.607897673928505,
Pickup,Diesel,2022,19.146971002976848,46298.12986714286,2.7222222222222223,6.444444444444445,0.0,19.298303681785683,
Pickup,Diesel,2023,19.434175568021498,46298.12986714286,2.6666666666666665,6.333333333333333,0.0,18.98870968964286,
Pickup,Diesel,2024,19.725688201541818,46298.12986714286,2.611111111111111,6.222222222222222,0.0,18.679115697499924,
Pickup,Diesel,2025,20.021573524564946,46298.12986714286,2.5555555555555554,6.111111111111111,0.0,18.3695217053571,
Pickup,Diesel,2026,20.321897127433417,46298.12986714286,2.5,6.0,0.0,18.05992771321428,
Pickup,Diesel,2027,20.626725584344914,46298.12986714286,2.4444444444444446,5.888888888888889,0.0,17.750333721071343,
Pickup,Diesel,2028,20.936126468110086,46298.12986714286,2.388888888888889,5.777777777777778,0.0,17.44073972892852,
Pickup,Diesel,2029,21.250168365131735,46298.12986714286,2.3333333333333335,5.666666666666667,0.0,17.131145736785697,
Pickup,Diesel,2030,21.568920890608712,46298.12986714286,2.2777777777777777,5.555555555555555,0.0,16.82155174464276,
Pickup,Diesel,2031,21.89245470396784,46298.12986714286,2.2222222222222223,5.444444444444445,0.0,16.51195775249994,
Pickup,Diesel,2032,22.220841524527355,46298.12986714286,2.166666666666667,5.333333333333334,0.0,16.202363760357116,
Pickup,Diesel,2033,22.554154147395263,46298.12986714286,2.111111111111111,5.222222222222222,0.0,15.892769768214293,
Pickup,Diesel,2034,22.89246645960619,46298.12986714286,2.0555555555555554,5.111111111111111,0.0,15.583175776071357,
Pickup,Diesel,2035,23.23585345650028,46298.12986714286,2.0,5.0,0.0,15.273581783928535,
Pickup,Diesel,2036,23.584391258347782,46298.12986714286,2.0,5.0,0.0,14.963987791785712,
Pickup,Diesel,2037,23.938157127222997,46298.12986714286,2.0,5.0,0.0,14.654393799642776,
Pickup,Diesel,2038,24.297229484131336,46298.12986714286,2.0,5.0,0.0,14.344799807499953,
Pickup,Diesel,2039,24.661687926393306,46298.12986714286,2.0,5.0,0.0,14.03520581535713,
Pickup,Diesel,2040,25.031613245289204,46298.12986714286,2.0,5.0,0.0,13.725611823214194,
Pickup,Diesel,2041,25.40708744396854,46298.12986714286,2.0,5.0,0.0,13.416017831071372,
Pickup,Diesel,2042,25.788193755628065,46298.12986714286,2.0,5.0,0.0,13.10642383892855,
Pickup,Diesel,2043,26.175016661962484,46298.12986714286,2.0,5.0,0.0,12.796829846785727,
Pickup,Diesel,2044,26.56764191189192,46298.12986714286,2.0,5.0,0.0,12.48723585464279,
Pickup,Diesel,2045,26.966156540570296,46298.12986714286,2.0,5.0,0.0,12.177641862499968,
Pickup,Diesel,2046,27.370648888678843,46298.12986714286,2.0,5.0,0.0,11.868047870357145,
Pickup,Diesel,2047,27.781208622009025,46298.12986714286,2.0,5.0,0.0,11.558453878214209,
Pickup,Diesel,2048,28.19792675133916,46298.12986714286,2.0,5.0,0.0,11.248859886071386,
Pickup,Diesel,2049,28.620895652609246,46298.12986714286,2.0,5.0,0.0,10.939265893928564,
Pickup,Diesel,2050,29.050209087398382,46298.12986714286,2.0,5.0,0.0,10.629671901785628,
Pickup,Gas,1998,16.1,39271.87141,8.0,124.0,0.0,26.96354037,561.74
Pickup,Gas,1999,16.0,38762.38991,8.0,119.0,0.0,27.08,566.51
Pickup,Gas,2000,16.5,39175.39755,8.0,119.0,0.0,26.51181818,550.73
Pickup,Gas,2001,16.0,37667.36471,8.0,126.0,0.0,27.08,566.42
Pickup,Gas,2002,15.7,37687.3081,9.0,127.0,0.0,27.43828025,577.81
Pickup,Gas,2003,15.8,37905.58585,8.0,127.0,0.0,27.31734177,571.99
Pickup,Gas,2004,16.3,38299.55811,7.0,140.0,0.0,26.73490798,557.48
Pickup,Gas,2005,16.4,37845.08219,7.0,127.0,0.0,26.62268293,556.04
Pickup,Gas,2006,16.2,38897.93434,12.0,151.0,0.0,26.84851852,561.0
Pickup,Gas,2007,16.1,37922.11173,12.0,162.0,0.0,26.96354037,558.22
Pickup,Gas,2008,16.3,36038.81401,14.0,148.0,0.0,26.73490798,556.44
Pickup,Gas,2009,16.8,35930.67567,11.0,138.0,0.0,26.18714286,534.88
Pickup,Gas,2010,17.2,35568.92344,10.0,108.0,0.0,25.77186047,525.8
Pickup,Gas,2011,17.3,34691.96081,8.0,110.0,0.0,25.67104046,522.85
Pickup,Gas,2012,17.3,33229.7527,8.0,100.0,0.0,25.67104046,520.49
Pickup,Gas,2013,16.9,33246.9577,7.0,69.0,0.0,26.08147929,532.93
Pickup,Gas,2014,17.1,32838.34335,8.0,65.0,0.0,25.87385965,531.12
Pickup,Gas,2015,18.6,33642.67026,6.0,66.0,0.0,24.45903226,485.79
Pickup,Gas,2016,18.5,33657.28211,7.0,72.0,0.0,24.54621622,488.18
Pickup,Gas,2017,18.5,33196.53386,8.0,84.0,0.0,24.54621622,488.67
Pickup,Gas,2018,22.755150249225185,38581.77489,7.722222222222222,80.44444444444444,0.0,24.360774814999957,
Pickup,Gas,2019,23.09647750296356,38581.77489,7.444444444444445,76.88888888888889,0.0,24.14592630083331,
Pickup,Gas,2020,23.44292466550801,38581.77489,7.166666666666667,73.33333333333333,0.0,23.931077786666663,
Pickup,Gas,2021,23.794568535490626,38581.77489,6.888888888888889,69.77777777777777,0.0,23.71622927249996,
Pickup,Gas,2022,24.151487063522985,38581.77489,6.611111111111111,66.22222222222223,0.0,23.501380758333312,
Pickup,Gas,2023,24.513759369475828,38581.77489,6.333333333333333,62.66666666666667,0.0,23.286532244166665,
Pickup,Gas,2024,24.88146576001796,38581.77489,6.055555555555555,59.111111111111114,0.0,23.07168372999996,
Pickup,Gas,2025,25.254687746418227,38581.77489,5.777777777777778,55.55555555555556,0.0,22.856835215833314,
Pickup,Gas,2026,25.6335080626145,38581.77489,5.5,52.0,0.0,22.641986701666667,
Pickup,Gas,2027,26.01801068355371,38581.77489,5.222222222222222,48.44444444444444,0.0,22.427138187499963,
Pickup,Gas,2028,26.408280843807017,38581.77489,4.944444444444445,44.88888888888889,0.0,22.212289673333316,
Pickup,Gas,2029,26.80440505646412,38581.77489,4.666666666666666,41.333333333333336,0.0,21.99744115916667,
Pickup,Gas,2030,27.20647113231108,38581.77489,4.388888888888889,37.77777777777778,0.0,21.782592644999966,
Pickup,Gas,2031,27.614568199295743,38581.77489,4.111111111111111,34.22222222222223,0.0,21.56774413083332,
Pickup,Gas,2032,28.028786722285172,38581.77489,3.833333333333333,30.66666666666667,0.0,21.352895616666615,
Pickup,Gas,2033,28.44921852311945,38581.77489,3.5555555555555554,27.111111111111114,0.0,21.138047102499968,
Pickup,Gas,2034,28.87595680096624,38581.77489,3.2777777777777777,23.555555555555557,0.0,20.92319858833332,
Pickup,Gas,2035,29.30909615298073,38581.77489,3.0,20.0,0.0,20.708350074166617,
Pickup,Gas,2036,29.74873259527544,38581.77489,3.0,20.0,0.0,20.49350155999997,
Pickup,Gas,2037,30.194963584204565,38581.77489,3.0,20.0,0.0,20.278653045833323,
Pickup,Gas,2038,30.64788803796763,38581.77489,3.0,20.0,0.0,20.06380453166662,
Pickup,Gas,2039,31.107606358537144,38581.77489,3.0,20.0,0.0,19.848956017499972,
Pickup,Gas,2040,31.574220453915196,38581.77489,3.0,20.0,0.0,19.634107503333325,
Pickup,Gas,2041,32.04783376072392,38581.77489,3.0,20.0,0.0,19.41925898916662,
Pickup,Gas,2042,32.52855126713478,38581.77489,3.0,20.0,0.0,19.204410474999975,
Pickup,Gas,2043,33.0164795361418,38581.77489,3.0,20.0,0.0,18.989561960833328,
Pickup,Gas,2044,33.51172672918392,38581.77489,3.0,20.0,0.0,18.774713446666624,
Pickup,Gas,2045,34.01440263012168,38581.77489,3.0,20.0,0.0,18.559864932499977,
Pickup,Gas,2046,34.5246186695735,38581.77489,3.0,20.0,0.0,18.34501641833333,
Pickup,Gas,2047,35.0424879496171,38581.77489,3.0,20.0,0.0,18.130167904166626,
Pickup,Gas,2048,35.56812526886135,38581.77489,3.0,20.0,0.0,17.91531938999998,
Pickup,Gas,2049,36.10164714789427,38581.77489,3.0,20.0,0.0,17.700470875833332,
Pickup,Gas,2050,36.643171855112676,38581.77489,3.0,20.0,0.0,17.48562236166663,
Pickup,Hybrid,2004,16.5,42129.51392,2.0,4.0,0.0,26.51181818,539.1
Pickup,Hybrid,2005,16.5,41629.5904,2.0,4.0,0.0,26.51181818,539.1
Pickup,Hybrid,2006,16.5,42787.72777,2.0,4.0,0.0,26.51181818,539.1
Pickup,Hybrid,2007,16.5,41714.3229,2.0,4.0,0.0,26.51181818,539.1
Pickup,Hybrid,2009,20.5,39523.74323,2.0,4.0,0.0,22.96414634,433.77
Pickup,Hybrid,2010,21.5,39125.81578,2.0,4.0,0.0,22.28348837,413.57
Pickup,Hybrid,2011,21.0,38161.1569,2.0,4.0,0.0,22.61571429,423.19
Pickup,Hybrid,2012,21.0,36552.72796,2.0,4.0,0.0,22.61571429,423.19
Pickup,Hybrid,2013,21.0,36571.65347,2.0,4.0,0.0,22.61571429,420.5
Pickup,Hybrid,2016,19.0,37023.01032,2.0,4.0,0.0,24.11947368,468.0
Pickup,Hybrid,2017,19.0,36516.18724,2.0,4.0,0.0,24.11947368,467.5
Pickup,Hybrid,2018,19.71362026541786,42439.95237571428,2.0,4.461538461538462,0.0,24.73958708500004,
Pickup,Hybrid,2019,20.009324569399123,42439.95237571428,2.0,4.923076923076923,0.0,25.053702938333345,
Pickup,Hybrid,2020,20.309464437940107,42439.95237571428,2.0,5.384615384615385,0.0,25.36781879166665,
Pickup,Hybrid,2021,20.614106404509208,42439.95237571428,2.0,5.846153846153847,0.0,25.681934644999956,
Pickup,Hybrid,2022,20.923318000576845,42439.95237571428,2.0,6.307692307692308,0.0,25.996050498333375,
Pickup,Hybrid,2023,21.237167770585494,42439.95237571428,2.0,6.769230769230769,0.0,26.31016635166668,
Pickup,Hybrid,2024,21.55572528714427,42439.95237571428,2.0,7.230769230769231,0.0,26.624282204999986,
Pickup,Hybrid,2025,21.879061166451436,42439.95237571428,2.0,7.6923076923076925,0.0,26.93839805833329,
Pickup,Hybrid,2026,22.207247083948204,42439.95237571428,2.0,8.153846153846153,0.0,27.25251391166671,
Pickup,Hybrid,2027,22.540355790207425,42439.95237571428,2.0,8.615384615384617,0.0,27.566629765000016,
Pickup,Hybrid,2028,22.878461127060532,42439.95237571428,2.0,9.076923076923077,0.0,27.88074561833332,
Pickup,Hybrid,2029,23.22163804396644,42439.95237571428,2.0,9.538461538461538,0.0,28.194861471666627,
Pickup,Hybrid,2030,23.569962614625936,42439.95237571428,2.0,10.0,0.0,28.508977325000046,
Pickup,Hybrid,2031,23.92351205384532,42439.95237571428,1.9,9.75,0.0,28.82309317833335,
Pickup,Hybrid,2032,24.282364734652997,42439.95237571428,1.8,9.5,0.0,29.137209031666657,
Pickup,Hybrid,2033,24.64660020567279,42439.95237571428,1.7,9.25,0.0,29.451324884999963,
Pickup,Hybrid,2034,25.016299208757882,42439.95237571428,1.6,9.0,0.0,29.765440738333382,
Pickup,Hybrid,2035,25.391543696889247,42439.95237571428,1.5,8.75,0.0,30.079556591666687,
Pickup,Hybrid,2036,25.772416852342584,42439.95237571428,1.4,8.5,0.0,30.393672444999993,
Pickup,Hybrid,2037,26.15900310512772,42439.95237571428,1.2999999999999998,8.25,0.0,30.7077882983333,
Pickup,Hybrid,2038,26.551388151704632,42439.95237571428,1.2,8.0,0.0,31.021904151666718,
Pickup,Hybrid,2039,26.9496589739802,42439.95237571428,1.1,7.75,0.0,31.336020005000023,
Pickup,Hybrid,2040,27.3539038585899,42439.95237571428,1.0,7.5,0.0,31.65013585833333,
Pickup,Hybrid,2041,27.764212416468744,42439.95237571428,0.8999999999999999,7.25,0.0,31.964251711666634,
Pickup,Hybrid,2042,28.180675602715773,42439.95237571428,0.7999999999999998,7.0,0.0,32.27836756500005,
Pickup,Hybrid,2043,28.60338573675651,42439.95237571428,0.7,6.75,0.0,32.59248341833336,
Pickup,Hybrid,2044,29.032436522807853,42439.95237571428,0.5999999999999999,6.5,0.0,32.906599271666664,
Pickup,Hybrid,2045,29.46792307064997,42439.95237571428,0.5,6.25,0.0,33.22071512499997,
Pickup,Hybrid,2046,29.909941916709712,42439.95237571428,0.3999999999999999,6.0,0.0,33.53483097833339,
Pickup,Hybrid,2047,30.358591045460358,42439.95237571428,0.2999999999999998,5.75,0.0,33.848946831666694,
Pickup,Hybrid,2048,30.813969911142262,42439.95237571428,0.19999999999999996,5.5,0.0,34.163062685,
Pickup,Hybrid,2049,31.27617945980939,42439.95237571428,0.09999999999999987,5.25,0.0,34.477178538333305,
Pickup,PEV,2018,45.05970346381225,59038.43635857142,0.25,2.5,0.0,26.51181818,
Pickup,PEV,2019,45.735599015769424,59038.43635857142,0.5,5.0,0.0,26.51181818,
