coefficient_name,value,constrain
coef_escorting_tour,-6.8444776692013,F
coef_discretionary_tour,-7.061093571650552,F
coef_shopping_tour,-7.265878398154104,F
coef_maintenance_tour,-10.631962973623128,F
coef_visiting_or_social_tour,-7.513076659640363,F
coef_eating_out_tour,-8.032068601942477,F
coef_total_indNM_tours_is_0_prior_tours,4.350891211480593,F
coef_total_indNM_tours_is_1,5.4208851654881824,F
coef_total_indNM_tours_is_2,5.8949683354189375,F
coef_total_indNM_tours_is_3p,5.94305016560457,F
coef_total_indNM_tours_2016_is_1,0.1743660942950515,F
coef_total_indNM_tours_2016_is_2,0.18772797867537452,F
coef_total_indNM_tours_2016_is_3,0.7023687951041149,F
coef_total_indNM_tours_2016_is_4p,1.2888888305430555,F
coef_has_joint_tours_and_iNM_tour_freq_1,-0.29050043860982105,F
coef_prev_school_escort_tours,-0.611900397388031,F
coef_unavailable,-999.0,T
coef_low_income_escort,-0.41827164724106775,F
coef_low_income_othdiscr,-0.19464500351479955,F
coef_medium_low_income_escort,-0.37906865383167276,F
coef_zero_auto_iNM_tour_freq_1,-1.1380175469769664,F
coef_zero_auto_iNM_tour_freq_2p,-1.3659866939532648,F
coef_auto_deficient_iNM_tour_freq_1,-0.42631646773848203,F
coef_auto_deficient_iNM_tour_freq_2p,-0.7609412509478872,F
coef_num_children_escort,0.6491494416510694,F
coef_num_children_shopping,0.1479897628434831,F
coef_num_children_othdiscr,0.09237804825842522,F
coef_num_full_time_workers_eatout,-0.24419160458661263,F
coef_age_18to24_escort,-1.2806214268139127,F
coef_age_24to35_escort,-0.7100598101390896,F
coef_age_24to35_shopping,-0.4586169269694417,F
coef_age_24to35_othdiscr,-0.3230013853315813,F
coef_age_50to79_escort,-0.8046532853606215,F
coef_log_total_hours_available_7am_to_10pm_escort,1.457991506538752,F
coef_log_total_hours_available_7am_to_10pm_shopping,1.0540599454856179,F
coef_log_total_hours_available_7am_to_10pm_othmaint,3.1263153979195755,F
coef_log_total_hours_available_7am_to_10pm_eatout,1.450002894756668,F
coef_log_total_hours_available_7am_to_10pm_social,1.0022229262201703,F
coef_log_total_hours_available_7am_to_10pm_othdiscr,1.592166386021326,F
coef_consecutive_hours_available_7am_to_10pm_shopping,0.08487848115827784,F
coef_shopping_accessibility_escorting,0.034914955261943735,F
coef_shopping_accessibility_shopping,0.05379740509782797,F
coef_othdiscr_accessibility_eating_out,0.06844529127625759,F
coef_othdiscr_accessibility_othdiscr,0.024135548666842303,F
coef_othdiscr_accessibility_social,0.034748385315176565,F
coef_telecommute_4_days_week_and_iNM_tour_freq_1,-1.0215421163576748,F
