coefficient_name,value,constrain
coef_calib_tourwtrantotstops0_SHARED3_work,-1.6562,F
coef_calib_tourwtrantotstops0_WALK_work,-1.6562,F
coef_calib_tourwtrantotstops0_BIKE_work,-999,F
coef_calib_tourwtrantotstops0_PNR_TRANSIT_work,-999,F
coef_calib_tourwtrantotstops0_KNR_TRANSIT_work,-999,F
coef_calib_tourwtrantotstops0_TNC_TRANSIT_work,-999,F
coef_calib_tourwtranfirstofmult_DRIVEALONE_work,-999,F
coef_calib_tourwtranfirstofmult_BIKE_work,-999,F
coef_calib_tourwtranfirstofmult_PNR_TRANSIT_work,-999,F
coef_calib_tourwtranfirstofmult_KNR_TRANSIT_work,-999,F
coef_calib_tourwtranfirstofmult_TNC_TRANSIT_work,-999,F
coef_calib_tourwtranlastofmulti_DRIVEALONE_work,-999,F
coef_calib_tourwtranlastofmulti_BIKE_work,-999,F
coef_calib_tourwtranlastofmulti_PNR_TRANSIT_work,-999,F
coef_calib_tourwtranlastofmulti_KNR_TRANSIT_work,-999,F
coef_calib_tourwtranlastofmulti_TNC_TRANSIT_work,-999,F
coef_calib_tourwalk_DRIVEALONE_work,-999,F
coef_calib_tourwalk_SHARED2_work,-999,F
coef_calib_tourwalk_SHARED3_work,-999,F
coef_calib_tourwalk_BIKE_work,-999,F
coef_calib_tourwalk_WALK_TRANSIT_work,-999,F
coef_calib_tourwalk_PNR_TRANSIT_work,-999,F
coef_calib_tourwalk_KNR_TRANSIT_work,-999,F
coef_calib_tourwalk_TNC_TRANSIT_work,-999,F
coef_calib_tourwalk_TAXI_work,-999,F
coef_calib_tourwalk_TNC_SINGLE_work,-999,F
coef_calib_tourwalk_TNC_SHARED_work,-999,F
coef_calib_civt5max10sovdistski_KNR_TRANSIT_univ,1,F
coef_calib_civt5max10sovdistski_TNC_TRANSIT_univ,1,F
coef_calib_civtmax200133sovdist_WALK_TRANSIT_univ,1,F
coef_calib_civtmax4525sovdistsk_PNR_TRANSIT_univ,1,F
coef_calib_tourbike_DRIVEALONE_univ,-999,F
coef_calib_tourbike_SHARED2_univ,-999,F
coef_calib_tourbike_SHARED3_univ,-999,F
coef_calib_tourbike_WALK_univ,-20,F
coef_calib_tourbike_BIKE_univ,-1.47,F
coef_calib_tourbike_WALK_TRANSIT_univ,-999,F
coef_calib_tourbike_PNR_TRANSIT_univ,-999,F
coef_calib_tourbike_KNR_TRANSIT_univ,-999,F
coef_calib_tourbike_TNC_TRANSIT_univ,-999,F
coef_calib_tourbike_TAXI_univ,-999,F
coef_calib_tourbike_TNC_SINGLE_univ,-999,F
coef_calib_tourbike_TNC_SHARED_univ,-999,F
coef_calib_tourda_SHARED2_univ,-999,F
coef_calib_tourda_SHARED3_univ,-999,F
coef_calib_tourda_WALK_univ,-999,F
coef_calib_tourda_BIKE_univ,-999,F
coef_calib_tourda_WALK_TRANSIT_univ,-999,F
coef_calib_tourda_PNR_TRANSIT_univ,-999,F
coef_calib_tourda_KNR_TRANSIT_univ,-999,F
coef_calib_tourda_TNC_TRANSIT_univ,-999,F
coef_calib_tourda_TAXI_univ,-999,F
coef_calib_tourda_TNC_SINGLE_univ,-999,F
coef_calib_tourda_TNC_SHARED_univ,-999,F
coef_calib_tourknr_DRIVEALONE_univ,-999,F
coef_calib_tourknr_SHARED2_univ,1.5968,F
coef_calib_tourknr_SHARED3_univ,0.1427,F
coef_calib_tourknr_WALK_univ,2.186,F
coef_calib_tourknr_BIKE_univ,-999,F
coef_calib_tourknr_WALK_TRANSIT_univ,84.7542,F
coef_calib_tourknr_PNR_TRANSIT_univ,-999,F
coef_calib_tourknr_KNR_TRANSIT_univ,0.84,F
coef_calib_tourknr_TNC_TRANSIT_univ,-999,F
coef_calib_tourknrtotstops0_DRIVEALONE_univ,-999,F
coef_calib_tourknrtotstops0_SHARED2_univ,-1.0002,F
coef_calib_tourknrtotstops0_SHARED3_univ,-1.0002,F
coef_calib_tourknrtotstops0_WALK_univ,-1.0002,F
coef_calib_tourknrtotstops0_BIKE_univ,-999,F
coef_calib_tourknrtotstops0_WALK_TRANSIT_univ,-1.0002,F
coef_calib_tourknrtotstops0_PNR_TRANSIT_univ,-999,F
coef_calib_tourknrfirstofmultip_DRIVEALONE_univ,-999,F
coef_calib_tourknrfirstofmultip_BIKE_univ,-999,F
coef_calib_tourknrfirstofmultip_PNR_TRANSIT_univ,-999,F
coef_calib_tourknrlastofmultipl_DRIVEALONE_univ,-999,F
coef_calib_tourknrlastofmultipl_BIKE_univ,-999,F
coef_calib_tourknrlastofmultipl_PNR_TRANSIT_univ,-999,F
coef_calib_tourmaas_DRIVEALONE_univ,-999,F
coef_calib_tourmaas_WALK_univ,6.45,F
coef_calib_tourmaas_BIKE_univ,-999,F
coef_calib_tourmaas_WALK_TRANSIT_univ,-999,F
coef_calib_tourmaas_PNR_TRANSIT_univ,-999,F
coef_calib_tourmaas_KNR_TRANSIT_univ,-999,F
coef_calib_tourmaas_TNC_TRANSIT_univ,-999,F
coef_calib_tourmaas_TAXI_univ,2.65,F
coef_calib_tourmaas_TNC_SINGLE_univ,3.93,F
coef_calib_tourmaas_TNC_SHARED_univ,3.14,F
coef_calib_tourpnr_DRIVEALONE_univ,-9.6624,F
coef_calib_tourpnr_SHARED2_univ,-8.4295,F
coef_calib_tourpnr_SHARED3_univ,-9.1428,F
coef_calib_tourpnr_WALK_univ,-999,F
coef_calib_tourpnr_BIKE_univ,-999,F
coef_calib_tourpnr_WALK_TRANSIT_univ,-999,F
coef_calib_tourpnr_PNR_TRANSIT_univ,-5.42,F
coef_calib_tourpnr_KNR_TRANSIT_univ,-999,F
coef_calib_tourpnr_TNC_TRANSIT_univ,-999,F
coef_calib_tourpnr_TAXI_univ,-999,F
coef_calib_tourpnr_TNC_SINGLE_univ,-999,F
coef_calib_tourpnr_TNC_SHARED_univ,-999,F
coef_calib_tourpnrtotstops0_DRIVEALONE_univ,-1.0002,F
coef_calib_tourpnrtotstops0_SHARED2_univ,-1.0002,F
coef_calib_tourpnrtotstops0_SHARED3_univ,-1.0002,F
coef_calib_tourpnrtotstops0_WALK_univ,-1.0002,F
coef_calib_tourpnrtotstops0_BIKE_univ,-999,F
coef_calib_tourpnrtotstops0_WALK_TRANSIT_univ,-1.0002,F
coef_calib_tourpnrtotstops0_KNR_TRANSIT_univ,-999,F
coef_calib_tourpnrtotstops0_TNC_TRANSIT_univ,-999,F
coef_calib_tourpnrfirstofmultip_BIKE_univ,-999,F
coef_calib_tourpnrfirstofmultip_KNR_TRANSIT_univ,-999,F
coef_calib_tourpnrfirstofmultip_TNC_TRANSIT_univ,-999,F
coef_calib_tourpnrlastofmultipl_BIKE_univ,-999,F
coef_calib_tourpnrlastofmultipl_KNR_TRANSIT_univ,-999,F
coef_calib_tourpnrlastofmultipl_TNC_TRANSIT_univ,-999,F
coef_calib_tours2_DRIVEALONE_univ,0.0914,F
coef_calib_tours2_SHARED2_univ,-0.01,F
coef_calib_tours2_SHARED3_univ,-999,F
coef_calib_tours2_WALK_univ,2.29,F
coef_calib_tours2_BIKE_univ,-999,F
coef_calib_tours2_WALK_TRANSIT_univ,-999,F
coef_calib_tours2_PNR_TRANSIT_univ,-999,F
coef_calib_tours2_KNR_TRANSIT_univ,-999,F
coef_calib_tours2_TNC_TRANSIT_univ,-999,F
coef_calib_tours2_TAXI_univ,-999,F
coef_calib_tours2_TNC_SINGLE_univ,-999,F
coef_calib_tours2_TNC_SHARED_univ,-999,F
coef_calib_tours2totstops0_DRIVEALONE_univ,-3.2105,F
