coefficient_name,value,constrain
coef_unavailable,-999.0,T
coef_alternative_specific_constants_0out_1in_othdiscr,-2.4864652946738204,F
coef_alternative_specific_constants_0out_2in_othdiscr,-3.630516428961318,F
coef_alternative_specific_constants_0out_3in_othdiscr,-4.214343839043677,F
coef_alternative_specific_constants_1out_0in_othdiscr,-2.754048091372477,F
coef_alternative_specific_constants_1out_1in_othdiscr,-3.521188010752997,F
coef_alternative_specific_constants_1out_2in_othdiscr,-4.612681926260593,F
coef_alternative_specific_constants_1out_3in_othdiscr,-4.851923018137574,F
coef_alternative_specific_constants_2out_0in_othdiscr,-4.020178130616265,F
coef_alternative_specific_constants_2out_1in_othdiscr,-4.7492677704752095,F
coef_alternative_specific_constants_2out_2in_othdiscr,-5.897904534647468,F
coef_alternative_specific_constants_2out_3in_othdiscr,-6.020509324357631,F
coef_alternative_specific_constants_3out_0in_othdiscr,-4.428598584691764,F
coef_alternative_specific_constants_3out_1in_othdiscr,-5.2241670713521176,F
coef_alternative_specific_constants_3out_2in_othdiscr,-5.754805074140499,F
coef_alternative_specific_constants_3out_3in_othdiscr,-6.064960698334528,F
coef_is_joint_tour_1plusstops_othdiscr,-0.8985020250009612,F
coef_number_of_nonwork_tours_1plusstops_othdiscr,-0.2643315301718771,F
coef_age_5_18_1plusstops_othdiscr,-0.5660532740496371,F
coef_age_19_35_1plusstops_othdiscr,-0.2845268067760428,F
coef_age_65_79_1plusstops_othdiscr,0.1695756068531331,F
coef_preschool_child_in_hh_1plusstops_othdiscr,0.2693515451224259,F
coef_has_retiree_in_hh_1plusstops_othdiscr,-0.2169572360551797,F
coef_non_mandatory_accessibility_1plusstops_othdiscr,0.0690683633584472,F
coef_tour_mode_non_motorized_1plusstops_othdiscr,-1.508573161584664,F
coef_tour_mode_hov_1plusstops_othdiscr,0.9061054262736302,F
coef_start_time_is_morning_1plusstops_othdiscr,0.2982113854685047,F
coef_start_time_is_afternoon_1plusstops_othdiscr,0.1819176043755117,F
coef_distance_to_tour_destination_1plusstops_othdiscr,0.0375087318106341,F
