coefficient_name,value,constrain
coef_calib_zeroautohhindivtou_PNR_MIX_school,-999.0,F
coef_calib_zeroautohhindivtou_KNR_LOC_school,2.9447,F
coef_calib_zeroautohhindivtou_KNR_PRM_school,2.9447,F
coef_calib_zeroautohhindivtou_KNR_MIX_school,2.9447,F
coef_calib_zeroautohhindivtou_TNC_LOC_school,-999.0,F
coef_calib_zeroautohhindivtou_TNC_PRM_school,-999.0,F
coef_calib_zeroautohhindivtou_TNC_MIX_school,-999.0,F
coef_calib_zeroautohhindivtou_TAXI_school,-1127.0,F
coef_calib_zeroautohhindivtou_TNC_SINGLE_school,-1129.0,F
coef_calib_zeroautohhindivtou_TNC_SHARED_school,-1001.0,F
coef_calib_zeroautohhindivtou_SCH_BUS_school,39.09979089296705,F
coef_calib_autodeficienthhind_SHARED2_school,-5.318303203883621,F
coef_calib_autodeficienthhind_SHARED3_school,-2.0277861604651832,F
coef_calib_autodeficienthhind_WALK_school,-0.8906117082724639,F
coef_calib_autodeficienthhind_BIKE_school,-3.3946696143874147,F
coef_calib_autodeficienthhind_WALK_LOC_school,-128.81199198872076,F
coef_calib_autodeficienthhind_WALK_PRM_school,-135.98593433865568,F
coef_calib_autodeficienthhind_WALK_MIX_school,-134.5805010755035,F
coef_calib_autodeficienthhind_PNR_LOC_school,-5.9201,F
coef_calib_autodeficienthhind_PNR_PRM_school,-5.9201,F
coef_calib_autodeficienthhind_PNR_MIX_school,-5.9201,F
coef_calib_autodeficienthhind_KNR_LOC_school,-6.9559,F
coef_calib_autodeficienthhind_KNR_PRM_school,-6.9559,F
coef_calib_autodeficienthhind_KNR_MIX_school,-6.9559,F
coef_calib_autodeficienthhind_TNC_LOC_school,-999.0,F
coef_calib_autodeficienthhind_TNC_PRM_school,-999.0,F
coef_calib_autodeficienthhind_TNC_MIX_school,-999.0,F
coef_calib_autodeficienthhind_TAXI_school,-1129.0,F
coef_calib_autodeficienthhind_TNC_SINGLE_school,-1127.0,F
coef_calib_autodeficienthhind_TNC_SHARED_school,-1001.0,F
coef_calib_autodeficienthhind_SCH_BUS_school,-2.6505970232463865,F
coef_calib_autosufficienthhin_SHARED2_school,-20.504257379290785,F
coef_calib_autosufficienthhin_SHARED3_school,-3.4814411977218755,F
coef_calib_autosufficienthhin_WALK_school,0.3649936466457807,F
coef_calib_autosufficienthhin_BIKE_school,4.191804910884316,F
coef_calib_autosufficienthhin_WALK_LOC_school,-3.441887748129518,F
coef_calib_autosufficienthhin_WALK_PRM_school,-5.076096281622057,F
coef_calib_autosufficienthhin_WALK_MIX_school,-5.939774761200781,F
coef_calib_autosufficienthhin_PNR_LOC_school,-10.5186,F
coef_calib_autosufficienthhin_PNR_PRM_school,-10.5186,F
coef_calib_autosufficienthhin_PNR_MIX_school,-10.5186,F
coef_calib_autosufficienthhin_KNR_LOC_school,-6.999909477148237,F
coef_calib_autosufficienthhin_KNR_PRM_school,-6.999909477148237,F
coef_calib_autosufficienthhin_KNR_MIX_school,-6.999909477148237,F
coef_calib_autosufficienthhin_TNC_LOC_school,-1029.0,F
coef_calib_autosufficienthhin_TNC_PRM_school,-1029.0,F
coef_calib_autosufficienthhin_TNC_MIX_school,-1029.0,F
coef_calib_autosufficienthhin_TAXI_school,-999.0,F
coef_calib_autosufficienthhin_TNC_SINGLE_school,-1131.0,F
coef_calib_autosufficienthhin_TNC_SHARED_school,-1001.0,F
coef_calib_autosufficienthhin_SCH_BUS_school,-7.162725083041327,F
#coef_calib_zeroautohhindivtou_DRIVEALONE_atwork,-999.0,F
coef_calib_zeroautohhindivtou_SHARED2_atwork,-123.0,F
coef_calib_zeroautohhindivtou_SHARED3_atwork,-123.0,F
coef_calib_zeroautohhindivtou_WALK_atwork,3.580527956,F
coef_calib_zeroautohhindivtou_BIKE_atwork,-119.47735658678276,F
coef_calib_zeroautohhindivtou_WALK_LOC_atwork,-106.10219724678387,F
coef_calib_zeroautohhindivtou_WALK_PRM_atwork,-102.10219724678387,F
coef_calib_zeroautohhindivtou_WALK_MIX_atwork,-102.10219724678387,F
coef_calib_zeroautohhindivtou_PNR_LOC_atwork,-999.0,F
coef_calib_zeroautohhindivtou_PNR_PRM_atwork,-999.0,F
coef_calib_zeroautohhindivtou_PNR_MIX_atwork,-999.0,F
coef_calib_zeroautohhindivtou_KNR_LOC_atwork,-999.0,F
coef_calib_zeroautohhindivtou_KNR_PRM_atwork,-999.0,F
coef_calib_zeroautohhindivtou_KNR_MIX_atwork,-999.0,F
coef_calib_zeroautohhindivtou_TNC_LOC_atwork,-999.0,F
coef_calib_zeroautohhindivtou_TNC_PRM_atwork,-999.0,F
coef_calib_zeroautohhindivtou_TNC_MIX_atwork,-999.0,F
coef_calib_zeroautohhindivtou_TAXI_atwork,-999.0,F
coef_calib_zeroautohhindivtou_TNC_SINGLE_atwork,-999.0,F
coef_calib_zeroautohhindivtou_TNC_SHARED_atwork,-999.0,F
coef_calib_autodeficienthhind_SHARED2_atwork,-2.466565143521645,F
coef_calib_autodeficienthhind_SHARED3_atwork,-2.9296586133416036,F
coef_calib_autodeficienthhind_WALK_atwork,-4.750722689045679,F
coef_calib_autodeficienthhind_BIKE_atwork,-15.26346328678276,F
coef_calib_autodeficienthhind_WALK_LOC_atwork,-9.536775879,F
coef_calib_autodeficienthhind_WALK_PRM_atwork,-9.536775879,F
coef_calib_autodeficienthhind_WALK_MIX_atwork,-9.536775879,F
coef_calib_autodeficienthhind_PNR_LOC_atwork,-999.0,F
coef_calib_autodeficienthhind_PNR_PRM_atwork,-999.0,F
coef_calib_autodeficienthhind_PNR_MIX_atwork,-999.0,F
coef_calib_autodeficienthhind_KNR_LOC_atwork,-999.0,F
coef_calib_autodeficienthhind_KNR_PRM_atwork,-999.0,F
coef_calib_autodeficienthhind_KNR_MIX_atwork,-999.0,F
coef_calib_autodeficienthhind_TNC_LOC_atwork,-999.0,F
coef_calib_autodeficienthhind_TNC_PRM_atwork,-999.0,F
coef_calib_autodeficienthhind_TNC_MIX_atwork,-999.0,F
coef_calib_autodeficienthhind_TAXI_atwork,-10.87852298,F
coef_calib_autodeficienthhind_TNC_SINGLE_atwork,-12.87852298,F
coef_calib_autodeficienthhind_TNC_SHARED_atwork,-10.87852298,F
coef_calib_autosufficienthhin_SHARED2_atwork,-2.0113185007729975,F
coef_calib_autosufficienthhin_SHARED3_atwork,-1.591645507133996,F
coef_calib_autosufficienthhin_WALK_atwork,0.591874956,F
coef_calib_autosufficienthhin_BIKE_atwork,-6.596860837636845,F
coef_calib_autosufficienthhin_WALK_LOC_atwork,-9.968048166,F
coef_calib_autosufficienthhin_WALK_PRM_atwork,-9.968048166,F
coef_calib_autosufficienthhin_WALK_MIX_atwork,-9.968048166,F
coef_calib_autosufficienthhin_PNR_LOC_atwork,-999.0,F
coef_calib_autosufficienthhin_PNR_PRM_atwork,-999.0,F
coef_calib_autosufficienthhin_PNR_MIX_atwork,-999.0,F
coef_calib_autosufficienthhin_KNR_LOC_atwork,-999.0,F
coef_calib_autosufficienthhin_KNR_PRM_atwork,-999.0,F
coef_calib_autosufficienthhin_KNR_MIX_atwork,-999.0,F
coef_calib_autosufficienthhin_TNC_LOC_atwork,-999.0,F
coef_calib_autosufficienthhin_TNC_PRM_atwork,-999.0,F
coef_calib_autosufficienthhin_TNC_MIX_atwork,-999.0,F
coef_calib_autosufficienthhin_TAXI_atwork,-9.130948946,F
coef_calib_autosufficienthhin_TNC_SINGLE_atwork,-15.13094895,F
coef_calib_autosufficienthhin_TNC_SHARED_atwork,-13.13094895,F
#coef_calib_zeroautohhindivtou_DRIVEALONE_maint,-0.272127,F
coef_calib_zeroautohhindivtou_SHARED2_maint,-0.1554325004626097,F
coef_calib_zeroautohhindivtou_SHARED3_maint,-0.5804839291300633,F
coef_calib_zeroautohhindivtou_WALK_maint,2.5015568247527207,F
coef_calib_zeroautohhindivtou_BIKE_maint,-6.495779154782759,F
coef_calib_zeroautohhindivtou_WALK_LOC_maint,-0.8566671258789155,F
coef_calib_zeroautohhindivtou_WALK_PRM_maint,-0.7566671258789155,F
coef_calib_zeroautohhindivtou_WALK_MIX_maint,-1.2900456343073792,F
coef_calib_zeroautohhindivtou_PNR_LOC_maint,-999.0,F
coef_calib_zeroautohhindivtou_PNR_PRM_maint,-999.0,F
coef_calib_zeroautohhindivtou_PNR_MIX_maint,-999.0,F
coef_calib_zeroautohhindivtou_KNR_LOC_maint,-5.685031819858295,F
coef_calib_zeroautohhindivtou_KNR_PRM_maint,-4.0548822798548025,F
coef_calib_zeroautohhindivtou_KNR_MIX_maint,-5.685031819858295,F
coef_calib_zeroautohhindivtou_TNC_LOC_maint,-919.0,F
coef_calib_zeroautohhindivtou_TNC_PRM_maint,-919.0,F
coef_calib_zeroautohhindivtou_TNC_MIX_maint,-919.0,F
coef_calib_zeroautohhindivtou_TAXI_maint,1.798065234150713,F
coef_calib_zeroautohhindivtou_TNC_SINGLE_maint,1.9789345299662973,F
coef_calib_zeroautohhindivtou_TNC_SHARED_maint,-3.816828,F
coef_calib_zeroautohhindivtou_EBIKE_maint,0.12476431624836942,F
coef_calib_zeroautohhindivtou_ESCOOTER_maint,2.4372532916600083,F
coef_calib_autodeficienthhind_SHARED2_maint,-0.3749902891416916,F
coef_calib_autodeficienthhind_SHARED3_maint,-0.0354149543908796,F
coef_calib_autodeficienthhind_WALK_maint,-0.7664971552055418,F
coef_calib_autodeficienthhind_BIKE_maint,-5.070779159662661,F
coef_calib_autodeficienthhind_WALK_LOC_maint,-3.345806778840272,F
coef_calib_autodeficienthhind_WALK_PRM_maint,-3.411776528692593,F
coef_calib_autodeficienthhind_WALK_MIX_maint,-4.301480381868365,F
coef_calib_autodeficienthhind_PNR_LOC_maint,-8.004121058704776,F
coef_calib_autodeficienthhind_PNR_PRM_maint,-7.188756245420581,F
coef_calib_autodeficienthhind_PNR_MIX_maint,-8.004121058704776,F
coef_calib_autodeficienthhind_KNR_LOC_maint,-5.737850783344583,F
coef_calib_autodeficienthhind_KNR_PRM_maint,-6.437135498018181,F
coef_calib_autodeficienthhind_KNR_MIX_maint,-6.954787086854571,F
coef_calib_autodeficienthhind_TNC_LOC_maint,-6.265757302511959,F
coef_calib_autodeficienthhind_TNC_PRM_maint,-6.265757302511959,F
coef_calib_autodeficienthhind_TNC_MIX_maint,-6.265757302511959,F
coef_calib_autodeficienthhind_TAXI_maint,-3.8725165609166425,F
coef_calib_autodeficienthhind_TNC_SINGLE_maint,-5.232819257303033,F
coef_calib_autodeficienthhind_TNC_SHARED_maint,-8.084063,F
coef_calib_autodeficienthhind_EBIKE_maint,-9.12131246602022,F
coef_calib_autodeficienthhind_ESCOOTER_maint,-9.112007173155703,F
coef_calib_autosufficienthhin_SHARED2_maint,-0.73368848,F
coef_calib_autosufficienthhin_SHARED3_maint,-0.407647498,F
coef_calib_autosufficienthhin_WALK_maint,-1.1499744709635362,F
coef_calib_autosufficienthhin_BIKE_maint,-2.0626332160508047,F
coef_calib_autosufficienthhin_WALK_LOC_maint,-5.857440105072913,F
coef_calib_autosufficienthhin_WALK_PRM_maint,-5.857440105072913,F
coef_calib_autosufficienthhin_WALK_MIX_maint,-6.8485787277435,F
coef_calib_autosufficienthhin_PNR_LOC_maint,-10.602183308537136,F
coef_calib_autosufficienthhin_PNR_PRM_maint,-9.898389807379887,F
coef_calib_autosufficienthhin_PNR_MIX_maint,-10.602183308537136,F
coef_calib_autosufficienthhin_KNR_LOC_maint,-9.382658699,F
coef_calib_autosufficienthhin_KNR_PRM_maint,-9.382658699,F
coef_calib_autosufficienthhin_KNR_MIX_maint,-9.382658699,F
coef_calib_autosufficienthhin_TNC_LOC_maint,-8.81036,F
coef_calib_autosufficienthhin_TNC_PRM_maint,-8.81036,F
coef_calib_autosufficienthhin_TNC_MIX_maint,-8.81036,F
coef_calib_autosufficienthhin_TAXI_maint,-7.779982,F
coef_calib_autosufficienthhin_TNC_SINGLE_maint,-7.463586734859885,F
coef_calib_autosufficienthhin_TNC_SHARED_maint,-9.779982,F
coef_calib_autosufficienthhin_EBIKE_maint,-4.749659336699343,F
coef_calib_autosufficienthhin_ESCOOTER_maint,-9.112007173155703,F
#coef_calib_zeroautohhindivtou_DRIVEALONE_disc,-1.878657,F
coef_calib_zeroautohhindivtou_SHARED2_disc,-0.39231865003255284,F
coef_calib_zeroautohhindivtou_SHARED3_disc,-2.172409663647932,F
coef_calib_zeroautohhindivtou_WALK_disc,0.7830786838015861,F
coef_calib_zeroautohhindivtou_BIKE_disc,-3.795507333782758,F
coef_calib_zeroautohhindivtou_WALK_LOC_disc,0.5554003751515148,F
coef_calib_zeroautohhindivtou_WALK_PRM_disc,1.0035028690640708,F
coef_calib_zeroautohhindivtou_WALK_MIX_disc,-0.39089911951039946,F
coef_calib_zeroautohhindivtou_PNR_LOC_disc,-999.0,F
coef_calib_zeroautohhindivtou_PNR_PRM_disc,-999.0,F
coef_calib_zeroautohhindivtou_PNR_MIX_disc,-999.0,F
coef_calib_zeroautohhindivtou_KNR_LOC_disc,-2.987843194723368,F
coef_calib_zeroautohhindivtou_KNR_PRM_disc,-2.7707664914108343,F
coef_calib_zeroautohhindivtou_KNR_MIX_disc,-5.211416276,F
coef_calib_zeroautohhindivtou_TNC_LOC_disc,-989.0,F
coef_calib_zeroautohhindivtou_TNC_PRM_disc,-979.0,F
coef_calib_zeroautohhindivtou_TNC_MIX_disc,-989.0,F
coef_calib_zeroautohhindivtou_TAXI_disc,-2.637451,F
coef_calib_zeroautohhindivtou_TNC_SINGLE_disc,-1.5869180249347508,F
coef_calib_zeroautohhindivtou_TNC_SHARED_disc,-4.637451,F
coef_calib_zeroautohhindivtou_EBIKE_disc,-7.443041956020212,F
coef_calib_zeroautohhindivtou_ESCOOTER_disc,-3.656387152155711,F
coef_calib_autodeficienthhind_SHARED2_disc,-0.3672677241179444,F
coef_calib_autodeficienthhind_SHARED3_disc,0.0521399569721193,F
coef_calib_autodeficienthhind_WALK_disc,-1.6811390354721925,F
coef_calib_autodeficienthhind_BIKE_disc,-0.5942283145255741,F
coef_calib_autodeficienthhind_WALK_LOC_disc,-1.503501696959726,F
coef_calib_autodeficienthhind_WALK_PRM_disc,-1.415344528633641,F
coef_calib_autodeficienthhind_WALK_MIX_disc,-2.542087725133215,F
coef_calib_autodeficienthhind_PNR_LOC_disc,-6.013662,F
coef_calib_autodeficienthhind_PNR_PRM_disc,-5.1723343065993,F
coef_calib_autodeficienthhind_PNR_MIX_disc,-6.013662,F
coef_calib_autodeficienthhind_KNR_LOC_disc,-3.357789760905427,F
coef_calib_autodeficienthhind_KNR_PRM_disc,-4.213955746004799,F
coef_calib_autodeficienthhind_KNR_MIX_disc,-4.702802463052014,F
coef_calib_autodeficienthhind_TNC_LOC_disc,-989.0,F
coef_calib_autodeficienthhind_TNC_PRM_disc,-989.0,F
coef_calib_autodeficienthhind_TNC_MIX_disc,-989.0,F
coef_calib_autodeficienthhind_TAXI_disc,-3.493112839,F
coef_calib_autodeficienthhind_TNC_SINGLE_disc,-5.0086018046276966,F
coef_calib_autodeficienthhind_TNC_SHARED_disc,-6.658369,F
coef_calib_autodeficienthhind_EBIKE_disc,-3.857037097925621,F
coef_calib_autodeficienthhind_ESCOOTER_disc,-1.7650767760048458,F
coef_calib_autosufficienthhin_SHARED2_disc,-0.6311678896592476,F
coef_calib_autosufficienthhin_SHARED3_disc,0.3075429060205121,F
coef_calib_autosufficienthhin_WALK_disc,-0.049841242,F
coef_calib_autosufficienthhin_BIKE_disc,-1.1491543911498965,F
coef_calib_autosufficienthhin_WALK_LOC_disc,-3.729324014532972,F
coef_calib_autosufficienthhin_WALK_PRM_disc,-3.609178393466043,F
coef_calib_autosufficienthhin_WALK_MIX_disc,-5.237439689619302,F
coef_calib_autosufficienthhin_PNR_LOC_disc,-8.259501591342628,F
coef_calib_autosufficienthhin_PNR_PRM_disc,-7.84481982812954,F
coef_calib_autosufficienthhin_PNR_MIX_disc,-8.259501591342628,F
coef_calib_autosufficienthhin_KNR_LOC_disc,-7.812,F
coef_calib_autosufficienthhin_KNR_PRM_disc,-7.29188743104642,F
coef_calib_autosufficienthhin_KNR_MIX_disc,-7.812,F
coef_calib_autosufficienthhin_TNC_LOC_disc,-8.897372,F
coef_calib_autosufficienthhin_TNC_PRM_disc,-8.897372,F
coef_calib_autosufficienthhin_TNC_MIX_disc,-8.897372,F
coef_calib_autosufficienthhin_TAXI_disc,-7.985417,F
coef_calib_autosufficienthhin_TNC_SINGLE_disc,-9.149421779290863,F
coef_calib_autosufficienthhin_TNC_SHARED_disc,-9.985417,F
coef_calib_autosufficienthhin_EBIKE_disc,-5.301566023214595,F
coef_calib_autosufficienthhin_ESCOOTER_disc,-4.293897106390395,F
#coef_calib_zeroautohhjointtou_DRIVEALONE_maint,-999.0,F
#coef_calib_zeroautohhjointtou_SHARED2_maint,8.507773009,F
coef_calib_zeroautohhjointtou_SHARED3_maint,-65.0,F
coef_calib_zeroautohhjointtou_WALK_maint,-50.838869377484976,F
coef_calib_zeroautohhjointtou_BIKE_maint,-999.4773565867828,F
coef_calib_zeroautohhjointtou_WALK_LOC_maint,-50.45134750488955,F
coef_calib_zeroautohhjointtou_WALK_PRM_maint,-48.705317040855675,F
coef_calib_zeroautohhjointtou_WALK_MIX_maint,-54.81733131243656,F
coef_calib_zeroautohhjointtou_PNR_LOC_maint,-999.0,F
coef_calib_zeroautohhjointtou_PNR_PRM_maint,-999.0,F
coef_calib_zeroautohhjointtou_PNR_MIX_maint,-999.0,F
coef_calib_zeroautohhjointtou_KNR_LOC_maint,-63.0,F
coef_calib_zeroautohhjointtou_KNR_PRM_maint,-63.0,F
coef_calib_zeroautohhjointtou_KNR_MIX_maint,-63.0,F
coef_calib_zeroautohhjointtou_TNC_LOC_maint,-999.0,F
coef_calib_zeroautohhjointtou_TNC_PRM_maint,-999.0,F
coef_calib_zeroautohhjointtou_TNC_MIX_maint,-999.0,F
coef_calib_zeroautohhjointtou_TAXI_maint,-999.0502454,F
coef_calib_zeroautohhjointtou_TNC_SINGLE_maint,-999.0502454,F
coef_calib_zeroautohhjointtou_TNC_SHARED_maint,-999.0502454,F
coef_calib_zeroautohhjointtou_EBIKE_maint,-60.40469752502022,F
coef_calib_zeroautohhjointtou_ESCOOTER_maint,-58.11200717315571,F
#coef_calib_autodeficienthhjoi_SHARED2_maint,15.5330624,F
coef_calib_autodeficienthhjoi_SHARED3_maint,-53.26317128824655,F
coef_calib_autodeficienthhjoi_WALK_maint,-53.83122912777312,F
coef_calib_autodeficienthhjoi_BIKE_maint,-867.4773565867829,F
coef_calib_autodeficienthhjoi_WALK_LOC_maint,-56.54789951651073,F
coef_calib_autodeficienthhjoi_WALK_PRM_maint,-55.749452988218614,F
coef_calib_autodeficienthhjoi_WALK_MIX_maint,-56.57520124133302,F
coef_calib_autodeficienthhjoi_PNR_LOC_maint,-57.98336510167984,F
coef_calib_autodeficienthhjoi_PNR_PRM_maint,-59.54734064003718,F
coef_calib_autodeficienthhjoi_PNR_MIX_maint,-57.98336510167984,F
coef_calib_autodeficienthhjoi_KNR_LOC_maint,-59.20616367971282,F
coef_calib_autodeficienthhjoi_KNR_PRM_maint,-58.35611680529581,F
coef_calib_autodeficienthhjoi_KNR_MIX_maint,-56.88159968,F
coef_calib_autodeficienthhjoi_TNC_LOC_maint,-999.0,F
coef_calib_autodeficienthhjoi_TNC_PRM_maint,-999.0,F
coef_calib_autodeficienthhjoi_TNC_MIX_maint,-999.0,F
coef_calib_autodeficienthhjoi_TAXI_maint,-58.97066616,F
coef_calib_autodeficienthhjoi_TNC_SINGLE_maint,-60.97066616,F
coef_calib_autodeficienthhjoi_TNC_SHARED_maint,-56.97066616,F
coef_calib_autodeficienthhjoi_EBIKE_maint,-57.834057125020216,F
coef_calib_autodeficienthhjoi_ESCOOTER_maint,-55.11200717315571,F
#coef_calib_autosufficienthhjo_SHARED2_maint,4.253195896,F
coef_calib_autosufficienthhjo_SHARED3_maint,-2.5828079693075994,F
coef_calib_autosufficienthhjo_WALK_maint,-2.9037084842645258,F
coef_calib_autosufficienthhjo_BIKE_maint,-17.90445689678276,F
coef_calib_autosufficienthhjo_WALK_LOC_maint,-9.281268138712852,F
coef_calib_autosufficienthhjo_WALK_PRM_maint,-7.60729170514118,F
coef_calib_autosufficienthhjo_WALK_MIX_maint,-9.281268138712852,F
coef_calib_autosufficienthhjo_PNR_LOC_maint,-18.77467449,F
coef_calib_autosufficienthhjo_PNR_PRM_maint,-18.77467449,F
coef_calib_autosufficienthhjo_PNR_MIX_maint,-18.77467449,F
coef_calib_autosufficienthhjo_KNR_LOC_maint,-16.58383844,F
coef_calib_autosufficienthhjo_KNR_PRM_maint,-16.58383844,F
coef_calib_autosufficienthhjo_KNR_MIX_maint,-16.58383844,F
coef_calib_autosufficienthhjo_TNC_LOC_maint,-1003.0,F
coef_calib_autosufficienthhjo_TNC_PRM_maint,-1003.0,F
coef_calib_autosufficienthhjo_TNC_MIX_maint,-1003.0,F
coef_calib_autosufficienthhjo_TAXI_maint,-21.31393156,F
coef_calib_autosufficienthhjo_TNC_SINGLE_maint,-23.31393156,F
coef_calib_autosufficienthhjo_TNC_SHARED_maint,-23.31393156,F
coef_calib_autosufficienthhjo_EBIKE_maint,-8.553475627201744,F
coef_calib_autosufficienthhjo_ESCOOTER_maint,-19.112007173155703,F
#coef_calib_zeroautohhjointtou_DRIVEALONE_disc,-999.0,F
#coef_calib_zeroautohhjointtou_SHARED2_disc,8.507773009,F
coef_calib_zeroautohhjointtou_SHARED3_disc,-70.24625539,F
coef_calib_zeroautohhjointtou_WALK_disc,-64.83886937748498,F
coef_calib_zeroautohhjointtou_BIKE_disc,-999.4773565867828,F
coef_calib_zeroautohhjointtou_WALK_LOC_disc,-63.32703502488957,F
coef_calib_zeroautohhjointtou_WALK_PRM_disc,-61.58100456085569,F
coef_calib_zeroautohhjointtou_WALK_MIX_disc,-67.69301883243658,F
coef_calib_zeroautohhjointtou_PNR_LOC_disc,-999.0,F
coef_calib_zeroautohhjointtou_PNR_PRM_disc,-999.0,F
coef_calib_zeroautohhjointtou_PNR_MIX_disc,-999.0,F
coef_calib_zeroautohhjointtou_KNR_LOC_disc,-67.84999945,F
coef_calib_zeroautohhjointtou_KNR_PRM_disc,-67.84999945,F
coef_calib_zeroautohhjointtou_KNR_MIX_disc,-67.84999945,F
coef_calib_zeroautohhjointtou_TNC_LOC_disc,-999.0,F
coef_calib_zeroautohhjointtou_TNC_PRM_disc,-999.0,F
coef_calib_zeroautohhjointtou_TNC_MIX_disc,-999.0,F
coef_calib_zeroautohhjointtou_TAXI_disc,-999.0,F
coef_calib_zeroautohhjointtou_TNC_SINGLE_disc,-999.0,F
coef_calib_zeroautohhjointtou_TNC_SHARED_disc,-999.0,F
coef_calib_zeroautohhjointtou_EBIKE_disc,-60.164697525020216,F
coef_calib_zeroautohhjointtou_ESCOOTER_disc,-57.8720071731557,F
#coef_calib_autodeficienthhjoi_SHARED2_disc,10.5330624,F
coef_calib_autodeficienthhjoi_SHARED3_disc,-53.26317128824655,F
coef_calib_autodeficienthhjoi_WALK_disc,-53.83122912777312,F
coef_calib_autodeficienthhjoi_BIKE_disc,-867.4773565867829,F
coef_calib_autodeficienthhjoi_WALK_LOC_disc,-53.442868016510715,F
coef_calib_autodeficienthhjoi_WALK_PRM_disc,-52.6444214882186,F
coef_calib_autodeficienthhjoi_WALK_MIX_disc,-53.470169741333,F
coef_calib_autodeficienthhjoi_PNR_LOC_disc,-55.24788144167984,F
coef_calib_autodeficienthhjoi_PNR_PRM_disc,-56.81185698003718,F
coef_calib_autodeficienthhjoi_PNR_MIX_disc,-55.24788144167984,F
coef_calib_autodeficienthhjoi_KNR_LOC_disc,-55.45134898971282,F
coef_calib_autodeficienthhjoi_KNR_PRM_disc,-54.60130211529581,F
coef_calib_autodeficienthhjoi_KNR_MIX_disc,-53.12678499,F
coef_calib_autodeficienthhjoi_TNC_LOC_disc,-999.0,F
coef_calib_autodeficienthhjoi_TNC_PRM_disc,-999.0,F
coef_calib_autodeficienthhjoi_TNC_MIX_disc,-999.0,F
coef_calib_autodeficienthhjoi_TAXI_disc,-56.71598351,F
coef_calib_autodeficienthhjoi_TNC_SINGLE_disc,-58.71598351,F
coef_calib_autodeficienthhjoi_TNC_SHARED_disc,-54.71598351,F
coef_calib_autodeficienthhjoi_EBIKE_disc,-57.59405712502022,F
coef_calib_autodeficienthhjoi_ESCOOTER_disc,-54.8720071731557,F
#coef_calib_autosufficienthhjo_SHARED2_disc,4.253195896,F
coef_calib_autosufficienthhjo_SHARED3_disc,-0.582807969307598,F
coef_calib_autosufficienthhjo_WALK_disc,-0.9037084842645267,F
coef_calib_autosufficienthhjo_BIKE_disc,-17.70975822678276,F
coef_calib_autosufficienthhjo_WALK_LOC_disc,-7.926867288712854,F
coef_calib_autosufficienthhjo_WALK_PRM_disc,-6.252890855141183,F
coef_calib_autosufficienthhjo_WALK_MIX_disc,-7.926867288712854,F
coef_calib_autosufficienthhjo_PNR_LOC_disc,-15.46037795,F
coef_calib_autosufficienthhjo_PNR_PRM_disc,-15.46037795,F
coef_calib_autosufficienthhjo_PNR_MIX_disc,-15.46037795,F
coef_calib_autosufficienthhjo_KNR_LOC_disc,-22.31188559,F
coef_calib_autosufficienthhjo_KNR_PRM_disc,-22.31188559,F
coef_calib_autosufficienthhjo_KNR_MIX_disc,-22.31188559,F
coef_calib_autosufficienthhjo_TNC_LOC_disc,-19.31188559,F
coef_calib_autosufficienthhjo_TNC_PRM_disc,-19.31188559,F
coef_calib_autosufficienthhjo_TNC_MIX_disc,-19.31188559,F
coef_calib_autosufficienthhjo_TAXI_disc,-18.0336306,F
coef_calib_autosufficienthhjo_TNC_SINGLE_disc,-20.0336306,F
coef_calib_autosufficienthhjo_TNC_SHARED_disc,-20.0336306,F
coef_calib_autosufficienthhjo_EBIKE_disc,-8.313475627201745,F
coef_calib_autosufficienthhjo_ESCOOTER_disc,-18.872007173155698,F
coef_calib_zeroautohhindivtou_ESCOOTER_work,-6.992007173155711,F
coef_calib_zeroautohhindivtou_EBIKE_work,-7.284697525020213,F
coef_calib_zeroautohhindivtou_ESCOOTER_univ,-6.992007173155711,F
coef_calib_zeroautohhindivtou_EBIKE_univ,-7.284697525020213,F
coef_calib_zeroautohhindivtou_ESCOOTER_school,-4.272007173155711,F
coef_calib_zeroautohhindivtou_EBIKE_school,-0.5646975250202154,F
coef_calib_zeroautohhindivtou_ESCOOTER_atwork,-31.912007173155704,F
coef_calib_zeroautohhindivtou_EBIKE_atwork,-90.2046975250202,F
coef_calib_autodeficienthhind_ESCOOTER_work,-8.99200717315571,F
coef_calib_autodeficienthhind_EBIKE_work,-7.284697525020213,F
coef_calib_autodeficienthhind_ESCOOTER_univ,-4.992007173155711,F
coef_calib_autodeficienthhind_EBIKE_univ,-5.284697525020215,F
coef_calib_autodeficienthhind_ESCOOTER_school,-6.272007173155711,F
coef_calib_autodeficienthhind_EBIKE_school,-4.564697525020215,F
coef_calib_autodeficienthhind_ESCOOTER_atwork,-10.912007173155711,F
coef_calib_autodeficienthhind_EBIKE_atwork,-11.204697525020215,F
coef_calib_autosufficienthhin_ESCOOTER_work,-8.99200717315571,F
coef_calib_autosufficienthhin_EBIKE_work,-6.483324901258861,F
coef_calib_autosufficienthhin_ESCOOTER_univ,-4.992007173155711,F
coef_calib_autosufficienthhin_EBIKE_univ,-5.284697525020215,F
coef_calib_autosufficienthhin_ESCOOTER_school,-6.272007173155711,F
coef_calib_autosufficienthhin_EBIKE_school,-3.4887884155530995,F
coef_calib_autosufficienthhin_ESCOOTER_atwork,-10.912007173155711,F
coef_calib_autosufficienthhin_EBIKE_atwork,-5.173589439747848,F
