distbin,purpose,freq
1,1: Work,36478.74096
10,1: Work,8549.34383
11,1: Work,8154.907426
12,1: Work,752.4126793
13,1: Work,3250.690437
14,1: Work,8771.731426
15,1: Work,3203.523234
16,1: Work,7147.503999
17,1: Work,306.3247803
18,1: Work,35.52754334
19,1: Work,2114.90099
2,1: Work,301054.9307
20,1: Work,2154.065432
21,1: Work,18.82368559
22,1: Work,6178.780428
23,1: Work,1702.536501
24,1: Work,973.9171043
25,1: Work,2771.749164
26,1: Work,1454.675984
27,1: Work,39.44475403
28,1: Work,19.78667408
29,1: Work,2415.232269
3,1: Work,80537.27318
30,1: Work,0
31,1: Work,0
32,1: Work,1719.154146
33,1: Work,0
34,1: Work,2682.19283
35,1: Work,0
36,1: Work,200.4765875
37,1: Work,0
38,1: Work,0
39,1: Work,84.85682908
4,1: Work,34245.84903
40,1: Work,27.1293287
41,1: Work,0
42,1: Work,136.7321267
5,1: Work,72064.51129
6,1: Work,9445.384616
7,1: Work,18540.66845
8,1: Work,15675.30499
9,1: Work,1397.315524
1,2: University,8661.011991
10,2: University,709.892415
11,2: University,0
12,2: University,168.3913933
13,2: University,115.1231049
14,2: University,0
15,2: University,0
16,2: University,0
17,2: University,0
18,2: University,0
19,2: University,53.85136237
2,2: University,20160.30143
20,2: University,0
21,2: University,0
22,2: University,53.85136237
23,2: University,0
24,2: University,0
25,2: University,0
26,2: University,0
27,2: University,0
28,2: University,0
29,2: University,0
3,2: University,7161.312478
30,2: University,0
31,2: University,0
32,2: University,0
33,2: University,0
34,2: University,0
35,2: University,0
36,2: University,0
37,2: University,0
38,2: University,0
39,2: University,0
4,2: University,4293.699369
40,2: University,0
41,2: University,0
42,2: University,0
5,2: University,7635.607106
6,2: University,5982.567156
7,2: University,1780.049294
8,2: University,50.4070138
9,2: University,148.8549674
1,3: School,2716.739135
10,3: School,331.7429662
11,3: School,0
12,3: School,5294.196893
13,3: School,7067.901513
14,3: School,41.60846347
15,3: School,48.46025221
16,3: School,125.5553128
17,3: School,0
18,3: School,40.27429554
19,3: School,0
2,3: School,274390.6253
20,3: School,0
21,3: School,394.4383056
22,3: School,163.7994994
23,3: School,2626.421748
24,3: School,0
25,3: School,0
26,3: School,7067.901513
27,3: School,0
28,3: School,74.99490683
29,3: School,0
3,3: School,15214.38712
30,3: School,0
31,3: School,0
32,3: School,0
33,3: School,0
34,3: School,0
35,3: School,0
36,3: School,0
37,3: School,0
38,3: School,0
39,3: School,0
4,3: School,17551.0332
40,3: School,0
41,3: School,0
42,3: School,3609.139207
5,3: School,6390.971939
6,3: School,10418.82458
7,3: School,211.2210944
8,3: School,281.9835994
9,3: School,0
1,4: Escort,13563.55664
10,4: Escort,2590.932719
11,4: Escort,3576.187034
12,4: Escort,423.0994162
13,4: Escort,1198.73835
14,4: Escort,234.5783921
15,4: Escort,4683.455439
16,4: Escort,4177.869884
17,4: Escort,3612.568411
18,4: Escort,360.8854785
19,4: Escort,199.7740785
2,4: Escort,198450.9572
20,4: Escort,165.1797404
21,4: Escort,1014.7299
22,4: Escort,3303.18058
23,4: Escort,1585.958103
24,4: Escort,4523.438805
25,4: Escort,81.6304772
26,4: Escort,20.16839977
27,4: Escort,222.9098573
28,4: Escort,693.9718299
29,4: Escort,0
3,4: Escort,63601.82217
30,4: Escort,31.35065327
31,4: Escort,0
32,4: Escort,0
33,4: Escort,48.37768974
34,4: Escort,0
35,4: Escort,0
36,4: Escort,0
37,4: Escort,0
38,4: Escort,0
39,4: Escort,0
4,4: Escort,69694.71543
40,4: Escort,0
41,4: Escort,0
42,4: Escort,324.6406883
5,4: Escort,28956.83616
6,4: Escort,19258.64654
7,4: Escort,18612.63003
8,4: Escort,11459.68204
9,4: Escort,8672.764349
1,5: Individual Maintenance,46960.3052
10,5: Individual Maintenance,13436.92955
11,5: Individual Maintenance,22994.96589
12,5: Individual Maintenance,12839.05292
13,5: Individual Maintenance,7857.685124
14,5: Individual Maintenance,5649.325417
15,5: Individual Maintenance,2674.676224
16,5: Individual Maintenance,6026.985043
17,5: Individual Maintenance,2899.912113
18,5: Individual Maintenance,5556.296679
19,5: Individual Maintenance,660.0737559
2,5: Individual Maintenance,556722.2089
20,5: Individual Maintenance,496.3170113
21,5: Individual Maintenance,1033.171902
22,5: Individual Maintenance,986.8842545
23,5: Individual Maintenance,6261.388454
24,5: Individual Maintenance,150.3210611
25,5: Individual Maintenance,2681.852078
26,5: Individual Maintenance,414.8131807
27,5: Individual Maintenance,2416.748982
28,5: Individual Maintenance,33.65003967
29,5: Individual Maintenance,615.4550764
3,5: Individual Maintenance,146074.1237
30,5: Individual Maintenance,150.5963643
31,5: Individual Maintenance,1102.25087
32,5: Individual Maintenance,13.15954077
33,5: Individual Maintenance,220.3948664
34,5: Individual Maintenance,400.1771987
35,5: Individual Maintenance,0
36,5: Individual Maintenance,5111.758481
37,5: Individual Maintenance,820.029176
38,5: Individual Maintenance,1493.280196
39,5: Individual Maintenance,31.35065327
4,5: Individual Maintenance,135510.3363
40,5: Individual Maintenance,1161.091731
41,5: Individual Maintenance,161.9085853
42,5: Individual Maintenance,10412.88941
5,5: Individual Maintenance,86645.93603
6,5: Individual Maintenance,61806.82716
7,5: Individual Maintenance,28249.57603
8,5: Individual Maintenance,11558.39775
9,5: Individual Maintenance,21492.58378
1,6: Individual Discretionary,13701.44466
10,6: Individual Discretionary,1621.019925
11,6: Individual Discretionary,19619.09505
12,6: Individual Discretionary,2078.439386
13,6: Individual Discretionary,6627.572671
14,6: Individual Discretionary,4197.131232
15,6: Individual Discretionary,2633.651493
16,6: Individual Discretionary,731.7756414
17,6: Individual Discretionary,799.981758
18,6: Individual Discretionary,3304.28623
19,6: Individual Discretionary,2273.376109
2,6: Individual Discretionary,417892.3498
20,6: Individual Discretionary,564.197391
21,6: Individual Discretionary,3253.084632
22,6: Individual Discretionary,1800.400378
23,6: Individual Discretionary,1659.458127
24,6: Individual Discretionary,0
25,6: Individual Discretionary,366.4403295
26,6: Individual Discretionary,0
27,6: Individual Discretionary,0
28,6: Individual Discretionary,779.3837575
29,6: Individual Discretionary,69.53880635
3,6: Individual Discretionary,56146.85803
30,6: Individual Discretionary,92.01076164
31,6: Individual Discretionary,91.28125488
32,6: Individual Discretionary,22.72453906
33,6: Individual Discretionary,155.30885
34,6: Individual Discretionary,0
