jointCat,HHSIZE,freq
0,2,79.81308306874
1,2,18.0955710911468
2,2,2.09134584011322
0,3,75.6096089418216
1,3,22.2739740908317
2,3,2.11641696734669
0,4,79.7950303887673
1,4,16.4997926049411
2,4,3.70517700629158
0,5,75.9905913721905
1,5,20.2938728135306
2,5,3.71553581427887
